,Team,Orders Out,Cash
0,groupe13,7902,5115098.011586
1,HomeIsNotAWorkPlace,6401,3953893.840347
2,SalsaBaguette,6599,3912082.606358
3,Les coquelicots,8135,3910625.025518
4,Photovoltamites,5758,3762060.719036
5,CookieClickerPGM,6603,3709123.520476
6,pacyma,7147,3635581.907353
7,Lux,8103,3458802.062971
8,GPTeam,5060,3010364.816854
9,Équipe__93183,6372,2631473.380497
10,Solairestp,8184,2510298.438279
11,La Qualiteam,7586,2411982.429708
12,Les campagnards,6353,2380844.644879
13,Serious team,7055,2257755.834328
14,Panelli 2000,5517,2180741.151339
15,Solar leaders,7679,2056427.528373
16,CapitaineAbandonné,4082,2037664.024872
17,Campagn'Arts Sibersssois,6644,1823684.756675
18,The_team,7338,1780294.601152
19,EHTP,3542,1594277.76832
20,ANTIBE,5258,1584894.245801
21,PPM CORP. AND ASSOCIATES,4774,1477611.461266
22,ElectroFusion innovation Inc.,6100,1474761.224734
23,Solary,8000,1330539.897685
24,Harissa,3661,1314616.588789
25,Les fifrelins,5441,1251234.56318
26,Missile Sol-Air,7031,1218596.582
27,LeCercle,6898,1218090.424786
28,Les Clunsois,3580,1208649.757852
29,PoêleWater,3550,1083104.512278
30,ça zinzinule,4575,1060689.937855
31,team11,3478,1047343.894367
32,Le Renard,2966,975723.122052
33,Nuclear > Solar,5011,922263.149941
34,Les foufous2,4987,905430.087244
35,151160,4716,829461.554041
36,Solar Cover,3634,796206.893922
37,Solar1200,5320,711495.510391
38,Saison raclette ouverte,2605,633920.128781
39,Les 4 fantastiques,5397,627547.153582
40,Col partners,2714,619432.616415
41,Châlon’s Limited,3042,551073.398029
42,Les Backstreet Boyz,5503,538930.351693
43,BR Électricité,3653,514437.232586
44,Max Verstappen,3764,491051.342213
45,Solar Team,2926,434857.416167
46,Le dernier rang,5921,360120.914144
47,AL-Suppliers,4949,356904.152968
48,xX_K1ll3rC4rd1_Xx,3480,335631.244266
49,Cocorico,4503,298613.228619
50,Ninte,5033,279976.99212
51,27kiπne,4413,263895.652712
52,DinoCo,4614,245577.08835
53,L'OBRG,8216,230268.319093
54,Emily Franquiel,3688,218564.830855
55,BRJEUX,5286,170907.832789
56,Equipe 7,5167,55569.356076
57,Factorylearn,2956,-104794.890631
58,HPC 220,3574,-412691.523396
59,CACIB LargeCap Industry,7972,-452530.81475
60,Equipe_42,7737,-547546.686428
61,Pucela,3280,-581914.220673
62,GADZ CREDA,5847,-812096.080849
63,A&C,4335,-963390.302576
64,Erasmus,1523,-1408865.936524
65,décUV,4091,-1612101.126959
66,Nom d’équipe,3680,-1651104.0291
67,Palanca,3530,-2004827.769994
68,Vivrela,1947,-2392103.447783
69,J&TS,3700,-4131242.501533
70,TEAM257778126,3690,-5681561.12188
71,L'Horizon,3233,-6344600.776464
72,solo factory,3513,-6999218.893637
73,D’or et de platine,3868,-9694101.217864
74,Chad Industries,3856,-9913101.608083
75,Les foufous,3880,-9913101.617226
76,équipe sans action,3868,-9913101.617226
