,Team,Orders Out,Cash
0,groupe13,8158,4983097.936794
1,CookieClickerPGM,6819,4428873.442085
2,Les coquelicots,8359,4343304.593964
3,SalsaBaguette,6855,4208419.995462
4,HomeIsNotAWorkPlace,6569,3920893.757491
5,pacyma,7403,3864581.823511
6,Lux,8360,3710851.984535
7,Photovoltamites,5911,3459810.623865
8,GPTeam,5181,3194614.727915
9,CACIB LargeCap Industry,8213,3011593.956674
10,Solar leaders,7919,2951302.42616
11,Équipe__93183,6612,2913973.310817
12,Serious team,7307,2734755.692336
13,La Qualiteam,7822,2691607.337396
14,Solairestp,8487,2633048.317772
15,Les campagnards,6591,2629594.502786
16,Panelli 2000,5661,2134741.079213
17,CapitaineAbandonné,4202,2046663.979761
18,Campagn'Arts Sibersssois,6894,1975122.132775
19,Les fifrelins,5591,1813734.519111
20,EHTP,3623,1776027.736299
21,Solary,8261,1729914.789463
22,PPM CORP. AND ASSOCIATES,4944,1529111.366743
23,ça zinzinule,4672,1435502.390936
24,Harissa,3745,1432816.554458
25,Nuclear > Solar,5137,1394763.096268
26,LeCercle,7112,1375306.526592
27,ANTIBE,5384,1352256.141999
28,ElectroFusion innovation Inc.,6317,1288216.853395
29,The_team,7537,1287544.443013
30,Missile Sol-Air,7295,1253158.984523
31,Le dernier rang,6165,1124395.827267
32,Le Renard,3008,1047060.608784
33,team11,3553,1003593.856011
34,Les Clunsois,3676,982649.669473
35,PoêleWater,3620,901104.424479
36,BR Électricité,3749,873707.994428
37,Solar1200,5479,843906.924566
38,Col partners,2770,829432.606917
39,151160,4828,773461.494771
40,Les 4 fantastiques,5601,771547.064445
41,Les foufous2,5155,769429.953694
42,Equipe_42,8023,658202.856448
43,Châlon’s Limited,3121,613678.375087
44,27kiπne,4519,568895.614152
45,Solar Cover,3718,520559.747361
46,L'OBRG,8478,509580.724473
47,xX_K1ll3rC4rd1_Xx,3564,506131.210259
48,DinoCo,4768,499077.057094
49,Max Verstappen,3875,489022.570104
50,Saison raclette ouverte,2675,409920.068533
51,Solar Team,2990,392357.32971
52,BRJEUX,5540,376907.740799
53,Ninte,5177,364143.607267
54,AL-Suppliers,5161,275904.066311
55,Les Backstreet Boyz,5664,190065.690937
56,Cocorico,4641,152074.144716
57,Equipe 7,5293,121069.302016
58,Emily Franquiel,3772,93064.778736
59,Factorylearn,3008,-188169.920326
60,HPC 220,3670,-228191.615342
61,GADZ CREDA,6039,-673895.643174
62,A&C,4447,-856851.318685
63,Pucela,3353,-894164.28791
64,Erasmus,1523,-1408866.043355
65,Nom d’équipe,3764,-1641604.139755
66,décUV,4203,-1778101.239244
67,Palanca,3612,-1785265.331924
68,Vivrela,1954,-2365853.541446
69,J&TS,3784,-4082023.865814
70,TEAM257778126,3786,-5926061.208044
71,L'Horizon,3270,-6464100.79061
72,solo factory,3585,-7156218.965574
73,D’or et de platine,3952,-9845601.247908
74,Chad Industries,3952,-9913101.659281
75,équipe sans action,3952,-9913101.659281
76,Les foufous,3964,-9913101.659281
