,Team,Orders Out,Cash
0,Photovoltamites,4427,2669748.814275
1,groupe13,5987,2651598.665814
2,Les coquelicots,6135,2582532.339316
3,SalsaBaguette,4652,2257159.31753
4,Lux,5843,2217915.321335
5,HomeIsNotAWorkPlace,4840,2001871.370605
6,GPTeam,4027,1963697.959529
7,pacyma,5193,1459582.564034
8,CookieClickerPGM,5040,1454624.31584
9,La Qualiteam,5603,1433295.910127
10,CapitaineAbandonné,3007,1116976.964346
11,Équipe__93183,4660,1088863.99755
12,Solar leaders,5577,1073295.477091
13,EHTP,2811,1006028.144963
14,L'OBRG,6046,904081.588262
15,Panelli 2000,4211,839366.79661
16,Les 4 fantastiques,3969,829735.447507
17,Serious team,5023,667848.166945
18,Harissa,2899,571608.050592
19,Le Renard,2601,568561.265522
20,PPM CORP. AND ASSOCIATES,3477,568112.215496
21,Les Clunsois,2801,498300.206705
22,team11,2801,458594.215489
23,Les Backstreet Boyz,4115,451733.243347
24,Solary,5694,383915.937885
25,CACIB LargeCap Industry,5559,335595.671219
26,Les campagnards,4463,334658.428811
27,Châlon’s Limited,2493,314713.6227
28,DinoCo,3637,283379.603381
29,ANTIBE,4121,239113.707482
30,Max Verstappen,2892,225980.311061
31,ça zinzinule,3717,215690.427088
32,PoêleWater,2910,156105.109824
33,ElectroFusion innovation Inc.,4254,127824.435592
34,Solairestp,5727,125588.386257
35,Solar1200,3964,100378.729533
36,Solar Cover,2900,92548.316765
37,Missile Sol-Air,4849,70472.277441
38,Saison raclette ouverte,2029,48920.706502
39,Cocorico,3546,47731.688373
40,Nuclear > Solar,3883,46388.74246
41,Les foufous2,3809,-8943.665558
42,AL-Suppliers,3717,-27095.011034
43,BR Électricité,2898,-62298.606176
44,Campagn'Arts Sibersssois,4482,-67126.625453
45,LeCercle,4964,-88541.885878
46,Les fifrelins,4090,-106514.589538
47,Col partners,2204,-149504.491407
48,Le dernier rang,4010,-170835.70539
49,Emily Franquiel,2926,-188034.649842
50,BRJEUX,3357,-205653.893985
51,Solar Team,2417,-302704.376624
52,151160,3704,-395537.929425
53,27kiπne,3463,-556103.961802
54,xX_K1ll3rC4rd1_Xx,2718,-767368.328782
55,HPC 220,2819,-794753.427715
56,Equipe 7,4029,-912742.605548
57,The_team,5596,-941454.475298
58,Equipe_42,5593,-973415.521586
59,Ninte,3924,-1124681.359632
60,Pucela,2672,-1173601.23224
61,Factorylearn,2476,-1184794.166812
62,A&C,3407,-1258389.675103
63,Palanca,2768,-1304139.676394
64,Erasmus,1523,-1408864.959785
65,décUV,3472,-1581100.709001
66,GADZ CREDA,4374,-1841058.852178
67,J&TS,2938,-2133006.911275
68,Nom d’équipe,2913,-2139602.916709
69,Vivrela,1880,-2632102.443071
70,TEAM257778126,2935,-3882526.466066
71,L'Horizon,2949,-5565700.634889
72,D’or et de platine,3100,-6935600.926252
73,Chad Industries,3088,-7159101.130752
74,Les foufous,3112,-7159101.144988
75,équipe sans action,3100,-7159101.144988
76,solo factory,3100,-7269593.338262
