,Team,Orders Out,Cash
0,groupe13,6398,3606098.434797
1,Les coquelicots,6631,3355688.296808
2,Photovoltamites,4750,3036061.184766
3,HomeIsNotAWorkPlace,5225,2593394.521794
4,GPTeam,4286,2467240.303112
5,pacyma,5655,2426582.370541
6,CookieClickerPGM,5415,2337061.56534
7,Lux,6336,2032702.647055
8,SalsaBaguette,5095,2032099.282201
9,Serious team,5536,1631261.918602
10,Panelli 2000,4545,1465741.613585
11,CapitaineAbandonné,3284,1358164.350353
12,Équipe__93183,4962,1350473.789882
13,Solar leaders,5963,1315417.746491
14,EHTP,3002,1267278.048351
15,Missile Sol-Air,5364,1058759.570422
16,Campagn'Arts Sibersssois,5000,1050123.023494
17,Solairestp,6253,1028338.13671
18,Les 4 fantastiques,4272,932860.283493
19,La Qualiteam,6084,835045.672075
20,Harissa,3097,785416.818138
21,L'OBRG,6512,771581.360455
22,Les campagnards,4942,729845.607356
23,ANTIBE,4412,714678.621858
24,ça zinzinule,3943,706690.297218
25,PPM CORP. AND ASSOCIATES,3770,642612.002448
26,Le Renard,2684,523785.715061
27,Cocorico,3776,514419.115959
28,DinoCo,3908,488941.887609
29,Col partners,2361,479432.909571
30,Saison raclette ouverte,2181,472920.553888
31,team11,2977,468594.119273
32,Les Clunsois,2992,408650.11279
33,PoêleWater,3080,394104.946881
34,Nuclear > Solar,4174,391513.553734
35,Châlon’s Limited,2627,390193.564922
36,Solary,6251,370028.139689
37,ElectroFusion innovation Inc.,4650,354529.958432
38,BRJEUX,3772,342408.389015
39,Equipe_42,6066,336709.02883
40,LeCercle,5418,327434.518997
41,Solar1200,4309,318503.614929
42,The_team,6039,308170.158613
43,Max Verstappen,3090,307084.92666
44,BR Électricité,3089,306971.544877
45,Les foufous2,4035,263555.978804
46,Les Backstreet Boyz,4434,259045.51789
47,Le dernier rang,4477,231671.54659
48,Solar Cover,3070,218198.150267
49,Les fifrelins,4417,215235.173574
50,151160,3964,103461.921668
51,AL-Suppliers,3950,-11345.255398
52,xX_K1ll3rC4rd1_Xx,2916,-24868.505434
53,Solar Team,2550,-55204.564469
54,27kiπne,3709,-204604.07252
55,Emily Franquiel,3124,-205734.782508
56,Ninte,4202,-378181.512819
57,Equipe 7,4321,-635930.264975
58,Factorylearn,2603,-666544.341367
59,HPC 220,3010,-721753.586365
60,CACIB LargeCap Industry,6138,-973154.688155
61,Palanca,2966,-1073764.817097
62,Pucela,2824,-1158726.401964
63,décUV,3655,-1282600.798975
64,GADZ CREDA,4719,-1354668.437488
65,Erasmus,1523,-1408865.219231
66,A&C,3583,-1531202.309751
67,Nom d’équipe,3116,-2090103.234987
68,Vivrela,1897,-2568352.736036
69,J&TS,3136,-2709710.351112
70,TEAM257778126,3126,-4083435.508727
71,L'Horizon,2951,-5569100.695886
72,solo factory,3304,-7269593.495903
73,D’or et de platine,3304,-7561101.001652
74,Chad Industries,3292,-8041101.231181
75,équipe sans action,3304,-8041101.240927
76,Les foufous,3316,-8041101.240927
