,Team,Orders Out,Cash
0,SalsaBaguette,2819,"$1,977,825.70"
1,Photovoltamites,2622,"$1,190,749.72"
2,Lux,3440,"$996,416.75"
3,groupe13,3503,"$922,849.84"
4,Missile Sol-Air,2781,"$883,998.31"
5,HomeIsNotAWorkPlace,2902,"$848,685.59"
6,Les coquelicots,3574,"$768,034.38"
7,Les campagnards,2437,"$727,372.76"
8,Solar leaders,3031,"$720,309.36"
9,La Qualiteam,3050,"$674,724.43"
10,CookieClickerPGM,3104,"$578,563.22"
11,Solary,3156,"$562,163.18"
12,BRJEUX,1787,"$556,409.62"
13,Serious team,2634,"$550,412.85"
14,Equipe_42,3132,"$518,322.05"
15,The_team,3362,"$478,611.88"
16,Campagn'Arts Sibersssois,2420,"$470,625.17"
17,Équipe__93183,2522,"$432,435.16"
18,GPTeam,2550,"$383,841.65"
19,ElectroFusion innovation Inc.,2413,"$375,888.39"
20,LeCercle,2705,"$314,209.16"
21,Solairestp,3182,"$256,590.13"
22,CapitaineAbandonné,1759,"$215,228.54"
23,Le dernier rang,2100,"$170,738.26"
24,Panelli 2000,2560,"$77,555.48"
25,EHTP,1785,"$51,529.02"
26,CACIB LargeCap Industry,3069,"($1,654.21)"
27,Harissa,1814,"($21,941.44)"
28,pacyma,3007,"($27,285.84)"
29,Col partners,1499,"($73,657.64)"
30,Châlon’s Limited,1612,"($123,213.32)"
31,L'OBRG,3477,"($198,792.05)"
32,Le Renard,1811,"($239,338.46)"
33,Les 4 fantastiques,2457,"($241,523.83)"
34,Saison raclette ouverte,1204,"($300,578.35)"
35,Les Clunsois,1740,"($374,348.60)"
36,Solar1200,2583,"($423,104.75)"
37,Max Verstappen,1828,"($453,462.41)"
38,Cocorico,2278,"($471,805.38)"
39,Les Backstreet Boyz,2565,"($548,640.17)"
40,team11,1756,"($567,957.33)"
41,DinoCo,2285,"($586,244.23)"
42,Nuclear > Solar,2466,"($603,422.74)"
43,Les fifrelins,2552,"($701,075.75)"
44,Les foufous2,2325,"($763,504.01)"
45,Emily Franquiel,1828,"($811,821.20)"
46,Solar Cover,1820,"($815,834.68)"
47,BR Électricité,1828,"($931,564.75)"
48,PPM CORP. AND ASSOCIATES,2100,"($963,948.50)"
49,ça zinzinule,2526,"($1,041,996.24)"
50,151160,2354,"($1,042,536.96)"
51,Solar Team,1679,"($1,060,953.14)"
52,PoêleWater,1987,"($1,093,456.40)"
53,AL-Suppliers,2333,"($1,098,093.47)"
54,ANTIBE,2570,"($1,178,434.37)"
55,HPC 220,1758,"($1,279,939.80)"
56,xX_K1ll3rC4rd1_Xx,1738,"($1,312,290.29)"
57,27kiπne,2225,"($1,366,790.79)"
58,Erasmus,1523,"($1,408,863.34)"
59,Factorylearn,1692,"($1,564,480.50)"
60,Equipe 7,2486,"($2,056,960.30)"
61,Ninte,2385,"($2,107,888.50)"
62,Pucela,1768,"($2,296,100.55)"
63,décUV,2266,"($2,338,412.18)"
64,A&C,2106,"($2,407,126.50)"
65,Palanca,1718,"($2,420,476.15)"
66,Vivrela,1780,"($2,462,600.46)"
67,GADZ CREDA,2360,"($2,790,992.27)"
68,Nom d’équipe,1828,"($2,849,601.08)"
69,J&TS,1828,"($3,085,101.26)"
70,TEAM257778126,1828,"($3,282,025.03)"
71,Chad Industries,1828,"($3,739,100.27)"
72,D’or et de platine,1828,"($3,739,100.27)"
73,équipe sans action,1828,"($3,739,100.27)"
74,Les foufous,1828,"($3,739,100.27)"
75,solo factory,1828,"($4,182,592.46)"
76,L'Horizon,1828,"($4,433,090.19)"
