,Team,Orders Out,Cash
0,ElectroFusion innovation Inc.,949,"$637,313.75"
1,SalsaBaguette,1171,"$405,876.57"
2,Solar leaders,1082,"$404,851.89"
3,Serious team,1033,"$392,612.12"
4,HomeIsNotAWorkPlace,1084,"$357,936.59"
5,Equipe_42,1066,"$304,669.91"
6,La Qualiteam,1066,"$269,759.29"
7,Les campagnards,1127,"$232,561.00"
8,Lux,1235,"$223,967.73"
9,The_team,1198,"$169,707.12"
10,Photovoltamites,1084,"$157,828.46"
11,Équipe__93183,1047,"$142,186.00"
12,pacyma,1152,"$127,743.72"
13,Campagn'Arts Sibersssois,1056,"$101,366.26"
14,Solary,1216,"$97,116.51"
15,BRJEUX,937,"$63,285.49"
16,LeCercle,1097,"$54,686.47"
17,L'OBRG,1257,"$34,247.78"
18,Le dernier rang,840,"$29,084.10"
19,Missile Sol-Air,1204,"($18,501.10)"
20,CookieClickerPGM,1349,"($35,571.19)"
21,Les coquelicots,1300,"($79,592.11)"
22,groupe13,1217,"($84,662.47)"
23,CACIB LargeCap Industry,937,"($230,751.23)"
24,Solairestp,1162,"($248,254.12)"
25,GPTeam,1071,"($276,854.95)"
26,CapitaineAbandonné,847,"($403,501.55)"
27,Saison raclette ouverte,464,"($649,265.16)"
28,EHTP,868,"($687,047.94)"
29,Panelli 2000,1130,"($923,443.67)"
30,Col partners,851,"($936,243.10)"
31,DinoCo,1089,"($1,148,618.23)"
32,Emily Franquiel,872,"($1,295,974.66)"
33,Les Clunsois,872,"($1,369,474.67)"
34,Harissa,872,"($1,384,390.69)"
35,Les 4 fantastiques,1104,"($1,390,799.09)"
36,Nom d’équipe,872,"($1,561,474.66)"
37,Châlon’s Limited,862,"($1,635,974.86)"
38,Erasmus,1013,"($1,674,175.36)"
39,Max Verstappen,872,"($1,695,974.78)"
40,Le Renard,872,"($1,695,974.86)"
41,Cocorico,1094,"($1,736,829.17)"
42,Palanca,872,"($1,736,974.63)"
43,Chad Industries,872,"($1,736,974.64)"
44,L'Horizon,872,"($1,736,974.64)"
45,Factorylearn,872,"($1,736,974.64)"
46,équipe sans action,872,"($1,736,974.64)"
47,Pucela,872,"($1,736,974.64)"
48,Les foufous,872,"($1,736,974.64)"
49,D’or et de platine,872,"($1,736,974.64)"
50,Vivrela,872,"($1,736,974.64)"
51,A&C,910,"($1,742,375.70)"
52,team11,872,"($1,754,685.73)"
53,BR Électricité,872,"($1,782,135.67)"
54,Les fifrelins,1192,"($1,890,637.55)"
55,Solar Cover,872,"($1,920,114.46)"
56,Solar1200,1193,"($1,964,187.17)"
57,solo factory,872,"($2,010,685.58)"
58,ANTIBE,1153,"($2,015,347.28)"
59,Les Backstreet Boyz,1137,"($2,048,639.07)"
60,Solar Team,872,"($2,082,276.98)"
61,J&TS,872,"($2,171,974.70)"
62,TEAM257778126,872,"($2,287,367.84)"
63,PPM CORP. AND ASSOCIATES,975,"($2,319,196.09)"
64,PoêleWater,1101,"($2,339,705.43)"
65,xX_K1ll3rC4rd1_Xx,872,"($2,382,164.00)"
66,151160,1098,"($2,383,286.05)"
67,ça zinzinule,1207,"($2,442,745.52)"
68,Les foufous2,1208,"($2,467,973.81)"
69,AL-Suppliers,1101,"($2,471,342.35)"
70,Nuclear > Solar,1193,"($2,584,796.61)"
71,décUV,1101,"($2,672,910.94)"
72,HPC 220,843,"($2,812,188.45)"
73,27kiπne,1088,"($2,888,813.45)"
74,Equipe 7,1121,"($3,018,646.60)"
75,Ninte,1097,"($3,669,199.92)"
76,GADZ CREDA,726,"($4,099,303.03)"
