,Team,Orders Out,Cash
0,groupe13,7358,4373098.165996
1,Les coquelicots,7591,3625117.483703
2,SalsaBaguette,6055,3398036.920684
3,HomeIsNotAWorkPlace,5921,3391394.089017
4,Photovoltamites,5395,3276810.907217
5,CookieClickerPGM,6143,3260498.712027
6,pacyma,6603,3057582.066236
7,Lux,7427,2829452.269142
8,Serious team,6553,2560732.784219
9,GPTeam,4739,2499292.519911
10,Solar leaders,7061,2271302.817283
11,Équipe__93183,5862,2255473.532461
12,Solairestp,7478,1902298.671106
13,Panelli 2000,5165,1889741.316952
14,CapitaineAbandonné,3794,1839664.1435
15,La Qualiteam,7037,1635982.67516
16,Les campagnards,5842,1377094.992505
17,EHTP,3347,1318027.873192
18,PPM CORP. AND ASSOCIATES,4410,1284611.663503
19,ANTIBE,4952,1204943.918361
20,ElectroFusion innovation Inc.,5550,1174303.078145
21,Harissa,3457,1078216.671192
22,Campagn'Arts Sibersssois,6033,1066560.029877
23,Les Clunsois,3352,1029649.884185
24,Solary,7354,958940.170464
25,Nuclear > Solar,4693,923763.305871
26,Les fifrelins,5057,863234.804035
27,Le Renard,2864,835560.655194
28,ça zinzinule,4348,833252.562769
29,LeCercle,6320,755291.075724
30,The_team,6845,720669.824612
31,PoêleWater,3380,702104.663939
32,team11,3297,693593.973669
33,Col partners,2570,687120.258244
34,L'OBRG,7555,666956.034496
35,BR Électricité,3449,664436.886581
36,BRJEUX,4673,657658.058782
37,151160,4444,618461.692319
38,DinoCo,4349,583939.147756
39,Les foufous2,4594,547680.385568
40,Cocorico,4235,543506.51464
41,Saison raclette ouverte,2451,535920.277319
42,CACIB LargeCap Industry,7282,479907.143914
43,Solar Cover,3430,479604.657648
44,Missile Sol-Air,6367,416471.775227
45,Châlon’s Limited,2867,367383.451319
46,Les 4 fantastiques,4905,274547.36515
47,Max Verstappen,3524,272806.707538
48,AL-Suppliers,4446,222654.386023
49,Emily Franquiel,3484,215264.976895
50,Les Backstreet Boyz,5099,183795.131003
51,Solar Team,2790,176420.104557
52,xX_K1ll3rC4rd1_Xx,3276,162631.336037
53,Solar1200,4933,152922.701126
54,27kiπne,4159,101395.751995
55,Ninte,4727,-32522.903309
56,Le dernier rang,5362,-87503.821256
57,Equipe 7,4861,-299930.519702
58,HPC 220,3370,-522628.8637
59,Factorylearn,2828,-625669.774326
60,Pucela,3100,-670914.098554
61,GADZ CREDA,5439,-899981.308905
62,A&C,4063,-1055413.559242
63,Erasmus,1523,-1408865.677078
64,décUV,3925,-1545100.943038
65,Palanca,3326,-1665890.118842
66,Nom d’équipe,3464,-1924103.722265
67,Vivrela,1927,-2455853.206995
68,Equipe_42,7127,-3116795.21774
69,J&TS,3496,-3374773.401955
70,TEAM257778126,3486,-5191998.399037
71,L'Horizon,3143,-6039600.750534
72,solo factory,3361,-7134593.744055
73,D’or et de platine,3664,-8962101.130142
74,Chad Industries,3652,-9031101.459769
75,équipe sans action,3664,-9031101.470073
76,Les foufous,3676,-9031101.470073
