,Team,Orders Out,Cash
0,groupe13,4210,"$1,796,849.60"
1,Lux,4134,"$1,393,566.45"
2,Les coquelicots,4374,"$1,375,033.97"
3,Photovoltamites,3157,"$1,351,999.51"
4,Serious team,3347,"$997,599.97"
5,HomeIsNotAWorkPlace,3387,"$996,435.22"
6,GPTeam,2979,"$806,968.92"
7,SalsaBaguette,3374,"$773,795.37"
8,Le dernier rang,2610,"$527,180.48"
9,Panelli 2000,2992,"$525,555.22"
10,Solar leaders,3812,"$494,159.10"
11,L'OBRG,4259,"$491,207.70"
12,Missile Sol-Air,3324,"$484,685.67"
13,EHTP,2073,"$427,028.70"
14,CapitaineAbandonné,2039,"$391,415.53"
15,ElectroFusion innovation Inc.,2978,"$288,575.57"
16,BRJEUX,2187,"$255,034.40"
17,Équipe__93183,3026,"$214,434.92"
18,Les campagnards,2935,"$201,859.99"
19,La Qualiteam,3803,"$197,317.91"
20,Solairestp,3938,"$165,589.78"
21,CookieClickerPGM,3615,"$151,875.43"
22,Campagn'Arts Sibersssois,2967,"$144,999.84"
23,Les 4 fantastiques,2863,"$141,611.36"
24,Harissa,2114,"$135,858.47"
25,pacyma,3605,"$123,708.70"
26,LeCercle,3320,"$57,458.95"
27,Châlon’s Limited,1841,"$28,349.07"
28,Saison raclette ouverte,1420,"$14,421.45"
29,Le Renard,2042,"($12,838.55)"
30,Cocorico,2637,"($23,142.96)"
31,The_team,4055,"($26,701.15)"
32,Equipe_42,3888,"($98,928.34)"
33,Solary,3907,"($104,395.02)"
34,Solar1200,2994,"($184,354.94)"
35,Max Verstappen,2116,"($231,850.01)"
36,Les Backstreet Boyz,2972,"($232,390.51)"
37,DinoCo,2652,"($274,744.53)"
38,ça zinzinule,2871,"($367,871.42)"
39,Col partners,1706,"($378,157.82)"
40,Nuclear > Solar,2862,"($392,422.95)"
41,Les fifrelins,2984,"($468,075.98)"
42,team11,2036,"($485,155.36)"
43,PPM CORP. AND ASSOCIATES,2484,"($492,948.99)"
44,BR Électricité,2116,"($518,202.46)"
45,Emily Franquiel,2128,"($592,333.90)"
46,CACIB LargeCap Industry,3775,"($625,376.11)"
47,Les foufous2,2698,"($631,754.39)"
48,Solar Cover,2120,"($637,861.06)"
49,xX_K1ll3rC4rd1_Xx,2008,"($757,790.53)"
50,Solar Team,1871,"($818,453.43)"
51,PoêleWater,2247,"($894,456.61)"
52,ANTIBE,3002,"($899,622.17)"
53,151160,2744,"($949,537.19)"
54,27kiπne,2555,"($1,104,290.91)"
55,Les Clunsois,2028,"($1,169,949.07)"
56,AL-Suppliers,2717,"($1,197,093.84)"
57,HPC 220,2046,"($1,371,940.04)"
58,Erasmus,1523,"($1,408,863.71)"
59,Palanca,1986,"($1,414,726.38)"
60,Factorylearn,1912,"($1,646,230.72)"
61,Pucela,2009,"($1,699,850.68)"
62,Ninte,2813,"($1,817,888.69)"
63,Equipe 7,2918,"($1,855,314.70)"
64,A&C,2454,"($2,034,201.61)"
65,décUV,2604,"($2,324,724.89)"
66,Nom d’équipe,2116,"($2,733,101.49)"
67,Vivrela,1804,"($2,917,100.79)"
68,J&TS,2128,"($2,990,101.74)"
69,GADZ CREDA,2936,"($3,002,362.40)"
70,TEAM257778126,2116,"($3,868,025.33)"
71,L'Horizon,2116,"($4,469,300.43)"
72,D’or et de platine,2116,"($4,621,100.47)"
73,Chad Industries,2116,"($4,621,100.47)"
74,équipe sans action,2128,"($4,621,100.47)"
75,Les foufous,2128,"($4,621,100.47)"
76,solo factory,2116,"($5,064,592.66)"
