,Team,Orders Out,Cash
0,groupe13,8230,5253097.907589
1,CACIB LargeCap Industry,8306,4806343.849315
2,CookieClickerPGM,6891,4736185.872866
3,Les coquelicots,8461,4725687.355251
4,SalsaBaguette,6925,4183430.865959
5,pacyma,7475,4134581.81476
6,HomeIsNotAWorkPlace,6623,4130643.70388
7,Lux,8447,4037101.913807
8,Photovoltamites,5984,3733560.550335
9,GPTeam,5226,3207144.674895
10,Solar leaders,8036,3178552.327659
11,Serious team,7425,3177255.612741
12,Équipe__93183,6678,3161473.29961
13,La Qualiteam,7909,3056107.244691
14,Solairestp,8582,2989298.267223
15,Les campagnards,6692,2923344.434402
16,Campagn'Arts Sibersssois,7025,2527622.070938
17,Panelli 2000,5709,2314741.029062
18,CapitaineAbandonné,4258,2256663.940775
19,Solary,8356,2114414.736565
20,Les fifrelins,5639,1932234.425255
21,EHTP,3662,1922277.684867
22,PPM CORP. AND ASSOCIATES,4994,1716611.317504
23,Missile Sol-Air,7403,1707596.419466
24,LeCercle,7200,1705306.506733
25,The_team,7624,1673669.347735
26,Nuclear > Solar,5179,1552263.087186
27,ElectroFusion innovation Inc.,6375,1548091.803353
28,ANTIBE,5424,1502164.954029
29,Harissa,3773,1341016.528989
30,ça zinzinule,4721,1238814.833868
31,team11,3591,1146093.837826
32,Le Renard,3022,1109185.604632
33,Les Clunsois,3708,1102649.630538
34,Le dernier rang,6266,1062038.223773
35,PoêleWater,3650,1027104.377439
36,L'OBRG,8599,1024330.695242
37,Les 4 fantastiques,5665,1011547.012439
38,BR Électricité,3777,978616.825462
39,151160,4880,968461.461961
40,Solar1200,5527,898406.911644
41,Col partners,2770,829432.606917
42,Châlon’s Limited,3149,732928.364128
43,DinoCo,4814,671577.030986
44,Solar Cover,3758,669570.095377
45,BRJEUX,5607,628907.685953
46,Les foufous2,5209,621929.893181
47,Max Verstappen,3910,527047.559346
48,AL-Suppliers,5227,523404.011586
49,Ninte,5217,513726.897045
50,xX_K1ll3rC4rd1_Xx,3604,504631.178778
51,Saison raclette ouverte,2701,500920.015311
52,Solar Team,3014,492669.769886
53,27kiπne,4553,423395.581879
54,Les Backstreet Boyz,5708,355065.632335
55,Equipe_42,8126,347390.129764
56,Equipe 7,5335,278569.254023
57,Cocorico,4660,223324.124062
58,Emily Franquiel,3800,191064.729861
59,Factorylearn,3032,-93107.44599
60,HPC 220,3698,-120379.151454
61,GADZ CREDA,6093,-643304.548531
62,A&C,4499,-662202.922965
63,Pucela,3374,-816914.338812
64,Erasmus,1523,-1408866.119464
65,Nom d’équipe,3792,-1543604.244803
66,décUV,4237,-1650601.295042
67,Palanca,3638,-1687765.35864
68,Vivrela,1957,-2354603.60678
69,J&TS,3824,-3984992.690782
70,TEAM257778126,3814,-5853248.794049
71,L'Horizon,3270,-6464100.800623
72,solo factory,3611,-7052031.516184
73,D’or et de platine,3980,-9789601.267328
74,équipe sans action,3992,-9829101.714838
75,Les foufous,4004,-9829101.714838
76,Chad Industries,3980,-9865101.706884
