,Team,Orders Out,Cash
0,groupe13,5674,3155849.170965
1,Les coquelicots,5816,2637033.236445
2,Photovoltamites,4148,2386249.154394
3,HomeIsNotAWorkPlace,4539,2356934.509906
4,Lux,5533,1939115.869586
5,GPTeam,3778,1835488.423369
6,SalsaBaguette,4382,1818899.787581
7,CookieClickerPGM,4760,1504687.366725
8,La Qualiteam,5267,1411546.514609
9,pacyma,4888,1354333.194535
10,Équipe__93183,4317,1282684.520336
11,LeCercle,4654,1068958.580618
12,Solairestp,5417,1001339.085504
13,Serious team,4721,1000974.081163
14,CapitaineAbandonné,2755,974414.941657
15,Missile Sol-Air,4541,947935.30287
16,L'OBRG,5735,943207.171564
17,CACIB LargeCap Industry,5245,929096.785661
18,Panelli 2000,3934,921054.746915
19,Campagn'Arts Sibersssois,4150,920499.08446
20,ElectroFusion innovation Inc.,3956,860887.459441
21,Les campagnards,4160,817659.261491
22,Les 4 fantastiques,3709,809610.899129
23,Solary,5383,799366.702995
24,PPM CORP. AND ASSOCIATES,3236,772050.325176
25,BRJEUX,3087,741346.484363
26,EHTP,2602,712778.421618
27,Harissa,2678,603258.274654
28,The_team,5299,588671.724177
29,Solar leaders,5265,565508.450774
30,Les Clunsois,2580,466250.393481
31,Le Renard,2433,372123.844383
32,Cocorico,3295,358756.888595
33,Solar1200,3714,346183.841927
34,Max Verstappen,2670,345555.522893
35,Col partners,2055,270141.49824
36,Equipe_42,5269,269822.976974
37,Le dernier rang,3721,251497.376462
38,Nuclear > Solar,3631,240326.666342
39,Saison raclette ouverte,1844,175421.019772
40,Châlon’s Limited,2311,167161.289227
41,DinoCo,3381,109567.475424
42,Les Backstreet Boyz,3818,77108.825992
43,Les fifrelins,3830,76423.503916
44,ANTIBE,3848,-17906.615445
45,team11,2586,-47655.570785
46,ça zinzinule,3492,-60809.275346
47,AL-Suppliers,3469,-129094.465073
48,Solar Cover,2672,-193046.414693
49,PoêleWater,2717,-205457.041343
50,Emily Franquiel,2680,-210034.263497
51,xX_K1ll3rC4rd1_Xx,2505,-288617.795286
52,Les foufous2,3544,-310255.32858
53,BR Électricité,2680,-310736.777073
54,151160,3457,-369787.585677
55,Solar Team,2247,-409391.464167
56,27kiπne,3225,-711291.178605
57,HPC 220,2610,-1014940.488065
58,Ninte,3641,-1063555.834629
59,Equipe 7,3764,-1089304.720692
60,Pucela,2469,-1318850.980352
61,Erasmus,1523,-1408864.42563
62,Palanca,2550,-1416326.762514
63,A&C,3190,-1446701.902447
64,Factorylearn,2299,-1459481.304366
65,décUV,3239,-1804412.828025
66,Nom d’équipe,2680,-2294102.279295
67,GADZ CREDA,4040,-2448391.641015
68,Vivrela,1851,-2740851.787077
69,J&TS,2680,-2764446.35895
70,TEAM257778126,2680,-4060025.935646
71,L'Horizon,2680,-4998300.556419
72,D’or et de platine,2680,-6160100.736049
73,équipe sans action,2680,-6385100.847325
74,Les foufous,2680,-6385100.847325
75,Chad Industries,2680,-6385100.847325
76,solo factory,2692,-6828593.034825
