,Team,Orders Out,Cash
0,groupe13,6750,3834098.335363
1,HomeIsNotAWorkPlace,5465,3250394.379861
2,Les coquelicots,6951,3224688.130015
3,Photovoltamites,4965,3005311.08993
4,SalsaBaguette,5447,2931519.371341
5,CookieClickerPGM,5679,2561748.937249
6,GPTeam,4418,2503175.234778
7,pacyma,6001,2440082.266651
8,Lux,6691,2108052.51444
9,Équipe__93183,5292,1970473.698986
10,Missile Sol-Air,5684,1646609.474901
11,Solar leaders,6366,1632053.064818
12,Serious team,5864,1583464.873056
13,Panelli 2000,4751,1509241.514708
14,CapitaineAbandonné,3454,1446664.282191
15,Solairestp,6702,1265499.438234
16,EHTP,3117,1243527.983599
17,L'OBRG,6807,1235268.741255
18,Campagn'Arts Sibersssois,5325,1215060.35537
19,Les campagnards,5242,1143095.398172
20,La Qualiteam,6404,997795.500475
21,PPM CORP. AND ASSOCIATES,4006,941611.876449
22,Harissa,3217,903616.76966
23,ça zinzinule,4078,837877.718145
24,Solary,6624,770577.987209
25,Les Clunsois,3124,760650.021389
26,DinoCo,4060,684876.737102
27,Le Renard,2744,648110.6937
28,ANTIBE,4592,622767.042241
29,AL-Suppliers,4110,588654.64926
30,team11,3083,541094.07046
31,Solar Cover,3190,517927.754012
32,Les 4 fantastiques,4472,516297.657818
33,The_team,6327,490732.5824
34,LeCercle,5744,485934.440327
35,Châlon’s Limited,2715,456486.02513
36,Les fifrelins,4651,429735.050732
37,Les foufous2,4201,392930.791789
38,Solar1200,4531,375388.966529
39,151160,4124,370461.848371
40,Les Backstreet Boyz,4634,350045.383028
41,Nuclear > Solar,4351,348263.472725
42,Saison raclette ouverte,2271,346920.450214
43,PoêleWater,3180,338104.847238
44,Cocorico,3945,321481.574937
45,BR Électricité,3221,232818.821735
46,Max Verstappen,3249,160022.394689
47,xX_K1ll3rC4rd1_Xx,3036,129131.44435
48,BRJEUX,4062,116408.281383
49,CACIB LargeCap Industry,6580,116220.04469
50,Solar Team,2638,104607.814655
51,Le dernier rang,4767,83313.928079
52,Col partners,2414,66932.840141
53,ElectroFusion innovation Inc.,4977,52878.787718
54,27kiπne,3859,-37104.127081
55,Emily Franquiel,3244,-205234.862912
56,HPC 220,3142,-271441.174002
57,Ninte,4387,-472522.755684
58,Equipe 7,4501,-612930.351715
59,Factorylearn,2678,-1236919.4563
60,décUV,3765,-1354600.850011
61,Pucela,2914,-1389726.46166
62,Palanca,3086,-1396139.933742
63,Erasmus,1523,-1408865.371847
64,A&C,3743,-1432202.415722
65,GADZ CREDA,4983,-1655442.016428
66,Nom d’équipe,3236,-1954603.390454
67,Vivrela,1907,-2530852.899553
68,J&TS,3256,-2639397.993968
69,TEAM257778126,3258,-4646175.242679
70,L'Horizon,3009,-5733100.719423
71,Equipe_42,6443,-5995292.77313
72,solo factory,3326,-7239593.594315
73,D’or et de platine,3424,-8078601.042802
74,Les foufous,3436,-8590101.319786
75,Chad Industries,3424,-8590101.319786
76,équipe sans action,3424,-8590101.319786
