,Team,Orders Out,Cash
0,groupe13,5061,"$2,598,099.36"
1,Les coquelicots,5200,"$2,313,533.55"
2,Photovoltamites,3718,"$2,114,749.31"
3,HomeIsNotAWorkPlace,4059,"$1,614,434.80"
4,SalsaBaguette,3952,"$1,613,430.05"
5,Lux,4934,"$1,509,966.12"
6,GPTeam,3438,"$1,296,183.64"
7,CookieClickerPGM,4281,"$908,875.11"
8,L'OBRG,5122,"$876,457.40"
9,La Qualiteam,4652,"$860,296.77"
10,Équipe__93183,3756,"$761,434.68"
11,LeCercle,4091,"$642,708.74"
12,EHTP,2372,"$638,278.55"
13,Solar leaders,4650,"$630,458.72"
14,pacyma,4300,"$611,333.40"
15,CapitaineAbandonné,2415,"$575,415.18"
16,Les 4 fantastiques,3349,"$557,611.10"
17,Panelli 2000,3522,"$548,054.94"
18,Solary,4767,"$529,567.05"
19,CACIB LargeCap Industry,4638,"$456,873.30"
20,Harissa,2438,"$428,658.36"
21,Solar1200,3393,"$417,832.39"
22,ElectroFusion innovation Inc.,3546,"$399,825.21"
23,DinoCo,3070,"$362,317.70"
24,Equipe_42,4717,"$334,321.16"
25,Missile Sol-Air,3986,"$328,997.97"
26,Le dernier rang,3223,"$232,767.64"
27,Serious team,4153,"$220,599.54"
28,Cocorico,3023,"$220,156.95"
29,Solairestp,4804,"$203,089.38"
30,Le Renard,2263,"$184,948.89"
31,Châlon’s Limited,2111,"$177,411.40"
32,BRJEUX,2687,"$162,096.65"
33,PPM CORP. AND ASSOCIATES,2916,"$158,050.57"
34,Campagn'Arts Sibersssois,3604,"$115,311.91"
35,Max Verstappen,2433,"$105,205.08"
36,Les campagnards,3607,"$76,322.10"
37,Nuclear > Solar,3302,"$63,576.82"
38,Col partners,1911,"$58,276.96"
39,Les Clunsois,2352,"$45,050.47"
40,Saison raclette ouverte,1664,"($13,578.81)"
41,ANTIBE,3488,"($27,083.44)"
42,ça zinzinule,3222,"($56,184.12)"
43,Les Backstreet Boyz,3458,"($62,890.89)"
44,Solar Cover,2432,"($96,546.20)"
45,Les fifrelins,3470,"($184,576.26)"
46,Les foufous2,3184,"($189,754.92)"
47,PoêleWater,2517,"($236,456.85)"
48,BR Électricité,2440,"($295,463.67)"
49,team11,2346,"($297,655.48)"
50,Emily Franquiel,2440,"($339,334.10)"
51,AL-Suppliers,3149,"($453,094.20)"
52,xX_K1ll3rC4rd1_Xx,2275,"($544,617.70)"
53,Solar Team,2087,"($673,141.23)"
54,151160,3147,"($723,287.41)"
55,27kiπne,2925,"($849,791.06)"
56,The_team,4771,"($893,202.62)"
57,Ninte,3299,"($1,168,638.95)"
58,HPC 220,2370,"($1,185,940.29)"
59,Factorylearn,2139,"($1,215,355.96)"
60,Equipe 7,3404,"($1,304,804.54)"
61,Erasmus,1523,"($1,408,864.12)"
62,Pucela,2269,"($1,482,850.84)"
63,Palanca,2310,"($1,585,326.58)"
64,A&C,2870,"($1,761,701.78)"
65,décUV,2981,"($1,939,287.65)"
66,Nom d’équipe,2440,"($2,366,601.94)"
67,GADZ CREDA,3584,"($2,724,063.27)"
68,Vivrela,1831,"($2,815,851.38)"
69,J&TS,2440,"($2,829,883.51)"
70,TEAM257778126,2440,"($4,051,025.66)"
71,L'Horizon,2440,"($4,714,800.51)"
72,D’or et de platine,2440,"($5,428,100.64)"
73,équipe sans action,2440,"($5,503,100.68)"
74,Les foufous,2440,"($5,503,100.68)"
75,Chad Industries,2440,"($5,503,100.68)"
76,solo factory,2452,"($5,946,592.87)"
