,Team,Orders Out,Cash
0,SalsaBaguette,1837,"1 178 938,73 €"
1,Campagn'Arts Sibersssois,1559,"503 775,75 €"
2,Serious team,1605,"347 538,67 €"
3,BRJEUX,1107,"342 160,09 €"
4,Équipe__93183,1585,"331 685,61 €"
5,Le dernier rang,1290,"313 298,74 €"
6,Missile Sol-Air,1942,"299 936,09 €"
7,Solar leaders,1816,"281 059,84 €"
8,Photovoltamites,1658,"257 750,10 €"
9,Les campagnards,1588,"253 948,23 €"
10,La Qualiteam,1792,"223 836,94 €"
11,LeCercle,1700,"222 459,59 €"
12,GPTeam,1651,"208 492,08 €"
13,ElectroFusion innovation Inc.,1432,"190 026,93 €"
14,groupe13,2065,"155 912,78 €"
15,L'OBRG,2080,"115 903,73 €"
16,Lux,2092,"94 617,34 €"
17,Solairestp,1872,"93 690,76 €"
18,CookieClickerPGM,2126,"62 751,30 €"
19,Solary,1988,"6 913,93 €"
20,HomeIsNotAWorkPlace,1798,"1 186,24 €"
21,Les coquelicots,2142,"-49 243,55 €"
22,The_team,1916,"-95 324,58 €"
23,pacyma,1895,"-102 561,44 €"
24,Equipe_42,1835,"-212 873,79 €"
25,Saison raclette ouverte,748,"-412 577,95 €"
26,Col partners,1124,"-473 524,58 €"
27,EHTP,1250,"-508 173,49 €"
28,Harissa,1262,"-564 141,25 €"
29,Panelli 2000,1732,"-683 444,03 €"
30,CapitaineAbandonné,1249,"-810 145,58 €"
31,Max Verstappen,1276,"-935 475,22 €"
32,Les 4 fantastiques,1683,"-958 424,44 €"
33,CACIB LargeCap Industry,1754,"-991 705,23 €"
34,Erasmus,1432,"-1 179 722,64 €"
35,Emily Franquiel,1276,"-1 194 120,81 €"
36,Le Renard,1261,"-1 200 225,60 €"
37,Châlon’s Limited,1201,"-1 215 975,55 €"
38,BR Électricité,1276,"-1 266 771,61 €"
39,Les Clunsois,1223,"-1 298 725,42 €"
40,team11,1255,"-1 310 186,25 €"
41,DinoCo,1591,"-1 316 056,15 €"
42,Les Backstreet Boyz,1742,"-1 322 889,53 €"
43,Solar1200,1783,"-1 330 541,78 €"
44,Les fifrelins,1731,"-1 429 262,90 €"
45,Les foufous2,1685,"-1 506 628,18 €"
46,Nuclear > Solar,1719,"-1 521 672,19 €"
47,Solar Cover,1276,"-1 561 240,28 €"
48,Factorylearn,1265,"-1 636 480,12 €"
49,ça zinzinule,1812,"-1 678 495,89 €"
50,Solar Team,1242,"-1 692 277,62 €"
51,PPM CORP. AND ASSOCIATES,1378,"-1 733 447,27 €"
52,Cocorico,1598,"-1 738 205,00 €"
53,PoêleWater,1524,"-1 748 893,47 €"
54,xX_K1ll3rC4rd1_Xx,1254,"-1 765 289,74 €"
55,AL-Suppliers,1597,"-1 893 092,87 €"
56,ANTIBE,1742,"-1 916 084,77 €"
57,151160,1618,"-1 936 536,53 €"
58,L'Horizon,1276,"-1 975 099,86 €"
59,27kiπne,1580,"-2 026 314,00 €"
60,TEAM257778126,1276,"-2 212 118,29 €"
61,D’or et de platine,1276,"-2 308 099,90 €"
62,Vivrela,1276,"-2 308 099,90 €"
63,Chad Industries,1276,"-2 308 099,90 €"
64,Les foufous,1276,"-2 308 099,90 €"
65,équipe sans action,1276,"-2 308 099,90 €"
66,Pucela,1276,"-2 308 099,91 €"
67,HPC 220,1231,"-2 500 939,23 €"
68,Nom d’équipe,1276,"-2 572 600,25 €"
69,Ninte,1613,"-2 643 138,16 €"
70,J&TS,1276,"-2 737 100,38 €"
71,solo factory,1276,"-2 751 592,09 €"
72,Equipe 7,1674,"-2 764 563,89 €"
73,Palanca,1276,"-2 812 600,03 €"
74,A&C,1448,"-3 296 376,08 €"
75,décUV,1627,"-3 584 474,15 €"
76,GADZ CREDA,1293,"-3 655 366,42 €"
