,Team,Orders Out,Cash
0,SalsaBaguette,1859,"$1,261,321.54"
1,Campagn'Arts Sibersssois,1574,"$566,963.25"
2,Serious team,1623,"$415,038.66"
3,Équipe__93183,1603,"$399,185.60"
4,Le dernier rang,1306,"$379,923.73"
5,Missile Sol-Air,1957,"$363,123.57"
6,BRJEUX,1119,"$342,160.08"
7,Solar leaders,1831,"$337,309.83"
8,Photovoltamites,1675,"$321,500.09"
9,La Qualiteam,1816,"$313,836.93"
10,LeCercle,1720,"$297,459.59"
11,groupe13,2097,"$275,912.77"
12,L'OBRG,2112,"$235,903.73"
13,Les campagnards,1603,"$213,635.72"
14,Lux,2120,"$199,617.33"
15,Solairestp,1896,"$183,690.74"
16,CookieClickerPGM,2150,"$152,751.29"
17,Solary,2012,"$94,882.66"
18,HomeIsNotAWorkPlace,1822,"$91,186.23"
19,Les coquelicots,2167,"$44,506.43"
20,GPTeam,1667,"$21,029.56"
21,pacyma,1919,"($12,561.45)"
22,ElectroFusion innovation Inc.,1449,"($120,660.58)"
23,Equipe_42,1859,"($122,873.81)"
24,Saison raclette ouverte,760,"($412,577.96)"
25,Col partners,1132,"($443,524.59)"
26,EHTP,1262,"($472,173.50)"
27,Harissa,1274,"($519,141.25)"
28,Panelli 2000,1750,"($615,944.04)"
29,CapitaineAbandonné,1261,"($768,145.61)"
30,CACIB LargeCap Industry,1784,"($879,205.27)"
31,Max Verstappen,1288,"($893,475.22)"
32,Les 4 fantastiques,1699,"($898,424.45)"
33,Emily Franquiel,1288,"($1,152,120.82)"
34,Châlon’s Limited,1209,"($1,182,538.06)"
35,BR Électricité,1288,"($1,221,862.77)"
36,DinoCo,1606,"($1,255,306.16)"
37,Les Backstreet Boyz,1760,"($1,255,389.54)"
38,Solar1200,1801,"($1,263,041.79)"
39,team11,1267,"($1,268,186.26)"
40,Les Clunsois,1231,"($1,268,725.43)"
41,The_team,1945,"($1,309,574.62)"
42,Le Renard,1273,"($1,368,225.62)"
43,Les fifrelins,1742,"($1,382,325.41)"
44,Erasmus,1444,"($1,402,722.66)"
45,Les foufous2,1699,"($1,451,690.71)"
46,Nuclear > Solar,1733,"($1,469,172.20)"
47,Solar Cover,1284,"($1,537,240.30)"
48,ça zinzinule,1830,"($1,610,995.90)"
49,Factorylearn,1276,"($1,636,480.13)"
50,Solar Team,1254,"($1,656,277.64)"
51,Cocorico,1614,"($1,678,205.02)"
52,PPM CORP. AND ASSOCIATES,1388,"($1,695,947.30)"
53,PoêleWater,1534,"($1,706,893.48)"
54,xX_K1ll3rC4rd1_Xx,1263,"($1,728,602.25)"
55,AL-Suppliers,1613,"($1,833,092.88)"
56,ANTIBE,1760,"($1,849,300.93)"
57,151160,1634,"($1,876,536.54)"
58,27kiπne,1596,"($1,966,314.00)"
59,L'Horizon,1288,"($2,110,099.87)"
60,TEAM257778126,1288,"($2,212,118.31)"
61,équipe sans action,1288,"($2,308,099.91)"
62,Les foufous,1288,"($2,308,099.91)"
63,Chad Industries,1288,"($2,308,099.91)"
64,Vivrela,1288,"($2,308,099.91)"
65,D’or et de platine,1288,"($2,308,099.91)"
66,Pucela,1288,"($2,308,099.92)"
67,HPC 220,1243,"($2,500,939.25)"
68,Nom d’équipe,1288,"($2,572,600.27)"
69,Ninte,1631,"($2,575,638.17)"
70,Equipe 7,1692,"($2,704,173.28)"
71,J&TS,1288,"($2,737,100.40)"
72,solo factory,1288,"($2,751,592.10)"
73,Palanca,1288,"($2,812,600.06)"
74,A&C,1464,"($3,296,376.10)"
75,décUV,1637,"($3,554,474.17)"
76,GADZ CREDA,1317,"($3,655,366.44)"
