,Team,Orders Out,Cash
0,groupe13,5125,"$2,395,099.34"
1,Les coquelicots,5264,"$2,319,533.53"
2,Photovoltamites,3761,"$1,942,999.29"
3,HomeIsNotAWorkPlace,4107,"$1,794,434.77"
4,SalsaBaguette,3995,"$1,787,805.03"
5,GPTeam,3472,"$1,433,496.12"
6,Lux,4996,"$1,266,766.09"
7,L'OBRG,5187,"$1,120,207.38"
8,CookieClickerPGM,4329,"$1,115,000.09"
9,La Qualiteam,4717,"$1,104,046.75"
10,LeCercle,4150,"$863,958.72"
11,pacyma,4360,"$836,333.38"
12,EHTP,2395,"$724,528.54"
13,CapitaineAbandonné,2449,"$702,915.16"
14,CACIB LargeCap Industry,4703,"$700,623.29"
15,Solar leaders,4715,"$696,308.69"
16,Équipe__93183,3816,"$608,434.66"
17,Panelli 2000,3562,"$555,054.92"
18,Solar1200,3420,"$519,082.38"
19,Serious team,4218,"$474,849.50"
20,Le dernier rang,3273,"$445,267.62"
21,Les 4 fantastiques,3385,"$442,111.08"
22,Harissa,2462,"$383,658.35"
23,Campagn'Arts Sibersssois,3660,"$343,061.89"
24,ElectroFusion innovation Inc.,3589,"$342,137.69"
25,BRJEUX,2727,"$315,221.63"
26,Solary,4832,"$288,817.01"
27,PPM CORP. AND ASSOCIATES,2948,"$278,050.55"
28,Cocorico,3053,"$254,056.95"
29,Le Renard,2280,"$253,886.39"
30,Châlon’s Limited,2131,"$253,786.40"
31,Missile Sol-Air,4042,"$223,872.95"
32,Solairestp,4869,"$203,839.35"
33,Nuclear > Solar,3335,"$187,326.81"
34,Max Verstappen,2454,"$182,767.57"
35,Les campagnards,3663,"$146,572.07"
36,Les Clunsois,2376,"$135,050.46"
37,Col partners,1929,"$125,776.96"
38,Saison raclette ouverte,1682,"$49,421.18"
39,Solar Cover,2456,"($12,546.22)"
40,Les Backstreet Boyz,3494,"($35,890.92)"
41,Les fifrelins,3506,"($49,576.29)"
42,Les foufous2,3220,"($54,754.96)"
43,BR Électricité,2464,"($205,645.98)"
44,team11,2370,"($207,655.49)"
45,AL-Suppliers,3181,"($333,094.21)"
46,ça zinzinule,3249,"($346,746.64)"
47,DinoCo,3101,"($362,432.34)"
48,ANTIBE,3524,"($445,265.76)"
49,xX_K1ll3rC4rd1_Xx,2298,"($458,367.71)"
50,PoêleWater,2537,"($485,456.87)"
51,Emily Franquiel,2464,"($546,534.12)"
52,151160,3178,"($607,037.43)"
53,The_team,4824,"($671,577.72)"
54,Solar Team,2103,"($701,266.26)"
55,27kiπne,2955,"($737,291.07)"
56,Factorylearn,2155,"($1,152,168.48)"
57,Equipe 7,3440,"($1,201,304.56)"
58,HPC 220,2394,"($1,238,940.32)"
59,Pucela,2289,"($1,407,850.85)"
60,Erasmus,1523,"($1,408,864.15)"
61,Ninte,3335,"($1,477,472.31)"
62,Palanca,2334,"($1,495,326.59)"
63,A&C,2902,"($1,641,701.79)"
64,Equipe_42,4776,"($1,794,051.45)"
65,décUV,3008,"($1,991,225.17)"
66,Nom d’équipe,2464,"($2,460,601.97)"
67,GADZ CREDA,3632,"($2,545,782.05)"
68,J&TS,2464,"($2,757,039.80)"
69,Vivrela,1833,"($2,808,351.42)"
70,TEAM257778126,2464,"($4,122,025.70)"
71,L'Horizon,2464,"($4,747,800.52)"
72,D’or et de platine,2464,"($5,428,100.64)"
73,Chad Industries,2464,"($5,503,100.69)"
74,équipe sans action,2464,"($5,503,100.69)"
75,Les foufous,2464,"($5,503,100.69)"
76,solo factory,2476,"($5,946,592.88)"
