,Team,Orders Out,Cash
0,SalsaBaguette,2457,"$1,501,119.63"
1,Photovoltamites,2278,"$737,749.85"
2,groupe13,2980,"$698,162.50"
3,Lux,2968,"$499,316.95"
4,CookieClickerPGM,2756,"$420,563.45"
5,Solairestp,2646,"$402,890.34"
6,Missile Sol-Air,2477,"$383,498.40"
7,Équipe__93183,2149,"$335,685.31"
8,Solar leaders,2561,"$334,809.52"
9,The_team,2855,"$323,362.21"
10,Les coquelicots,3062,"$322,638.81"
11,Les campagnards,2125,"$299,772.93"
12,BRJEUX,1539,"$250,659.79"
13,Solary,2697,"$232,615.50"
14,HomeIsNotAWorkPlace,2518,"$223,185.83"
15,Le dernier rang,1811,"$198,245.92"
16,ElectroFusion innovation Inc.,2007,"$174,388.60"
17,Serious team,2255,"$113,725.64"
18,GPTeam,2215,"$101,319.30"
19,La Qualiteam,2570,"$46,724.61"
20,Campagn'Arts Sibersssois,2100,"$42,125.41"
21,L'OBRG,2991,"($2,291.86)"
22,pacyma,2579,"($10,624.22)"
23,CACIB LargeCap Industry,2589,"($42,554.90)"
24,LeCercle,2315,"($84,290.69)"
25,Harissa,1622,"($213,341.37)"
26,Panelli 2000,2272,"($273,444.35)"
27,Châlon’s Limited,1458,"($336,600.77)"
28,Saison raclette ouverte,1060,"($363,578.21)"
29,Les Clunsois,1546,"($372,762.07)"
30,Les 4 fantastiques,2207,"($431,424.73)"
31,CapitaineAbandonné,1575,"($474,771.18)"
32,Col partners,1358,"($496,657.57)"
33,Max Verstappen,1636,"($547,404.01)"
34,Cocorico,2030,"($555,405.31)"
35,EHTP,1601,"($586,970.78)"
36,Le Renard,1621,"($597,225.91)"
37,DinoCo,2029,"($632,494.02)"
38,Solar1200,2277,"($726,604.61)"
39,Emily Franquiel,1636,"($773,121.06)"
40,BR Électricité,1624,"($781,565.09)"
41,Les fifrelins,2246,"($818,075.62)"
42,Solar Cover,1628,"($873,834.47)"
43,team11,1584,"($880,290.61)"
44,Les Backstreet Boyz,2277,"($969,639.96)"
45,Les foufous2,2093,"($1,012,503.77)"
46,PPM CORP. AND ASSOCIATES,1828,"($1,014,948.07)"
47,ça zinzinule,2294,"($1,119,996.13)"
48,Solar Team,1543,"($1,246,390.46)"
49,Nuclear > Solar,2184,"($1,264,922.59)"
50,PoêleWater,1827,"($1,289,456.25)"
51,Erasmus,1523,"($1,408,863.10)"
52,xX_K1ll3rC4rd1_Xx,1570,"($1,439,790.10)"
53,HPC 220,1554,"($1,458,939.63)"
54,ANTIBE,2282,"($1,470,975.82)"
55,151160,2098,"($1,491,536.83)"
56,Equipe_42,2588,"($1,518,177.43)"
57,27kiπne,2005,"($1,541,790.71)"
58,Factorylearn,1585,"($1,636,480.38)"
59,AL-Suppliers,2061,"($1,905,093.25)"
60,Ninte,2099,"($2,151,388.35)"
61,Equipe 7,2198,"($2,250,960.12)"
62,Pucela,1636,"($2,416,100.34)"
63,Vivrela,1636,"($2,477,600.26)"
64,A&C,1850,"($2,553,626.40)"
65,décUV,1994,"($2,614,912.05)"
66,TEAM257778126,1624,"($2,696,024.80)"
67,J&TS,1636,"($2,737,100.95)"
68,L'Horizon,1624,"($2,742,099.91)"
69,Nom d’équipe,1624,"($2,750,600.77)"
70,Palanca,1612,"($2,806,600.79)"
71,GADZ CREDA,1961,"($2,832,179.50)"
72,Chad Industries,1624,"($3,298,100.14)"
73,D’or et de platine,1636,"($3,298,100.15)"
74,Les foufous,1636,"($3,298,100.15)"
75,équipe sans action,1636,"($3,298,100.15)"
76,solo factory,1624,"($3,741,592.33)"
