,Team,Orders Out,Cash
0,groupe13,7486,4647098.132489
1,Les coquelicots,7719,4104648.678788
2,HomeIsNotAWorkPlace,6041,3599894.037837
3,pacyma,6731,3537582.035021
4,CookieClickerPGM,6251,3531373.665496
5,Photovoltamites,5457,3509310.885243
6,SalsaBaguette,6183,3457730.59708
7,Lux,7541,2860452.226864
8,GPTeam,4807,2773917.476566
9,Équipe__93183,5982,2403973.498467
10,Solar leaders,7227,2349302.772143
11,Serious team,6652,2149881.131693
12,CapitaineAbandonné,3862,2094664.121964
13,Panelli 2000,5227,1980741.292348
14,Solairestp,7660,1950298.621831
15,La Qualiteam,7131,1862920.127914
16,Les campagnards,5933,1555594.921091
17,EHTP,3393,1404027.844477
18,LeCercle,6444,1220251.990316
19,Harissa,3493,1213216.658641
20,Nuclear > Solar,4765,1193763.280479
21,Les fifrelins,5143,1185734.765178
22,PPM CORP. AND ASSOCIATES,4496,1164111.611427
23,L'OBRG,7676,1136581.009402
24,The_team,6932,1106544.800279
25,Campagn'Arts Sibersssois,6139,1047497.482782
26,ça zinzinule,4386,985627.540471
27,Solary,7470,908377.61816
28,Le Renard,2882,859748.149479
29,ANTIBE,5006,854170.444924
30,team11,3339,851093.952599
31,PoêleWater,3410,828104.635701
32,ElectroFusion innovation Inc.,5698,773477.499795
33,Les Clunsois,3412,766649.848894
34,Saison raclette ouverte,2479,633920.262103
35,Missile Sol-Air,6486,563471.742371
36,151160,4508,525461.655506
37,BRJEUX,4781,487658.011636
38,Solar Cover,3478,481771.595336
39,Solar1200,5020,479172.679688
40,Les Backstreet Boyz,5171,453795.101481
41,BR Électricité,3497,448572.260724
42,Les foufous2,4660,445180.338982
43,Châlon’s Limited,2909,441988.438726
44,xX_K1ll3rC4rd1_Xx,3324,321131.317806
45,Max Verstappen,3562,253789.508786
46,Solar Team,2822,253670.058205
47,Ninte,4799,237477.076906
48,Cocorico,4302,194042.437166
49,27kiπne,4203,173895.734845
50,Les 4 fantastiques,4991,169047.323181
51,Le dernier rang,5455,166896.130623
52,DinoCo,4405,137665.687785
53,Col partners,2588,134557.720859
54,Emily Franquiel,3520,50064.947016
55,Equipe 7,4915,-97430.536539
56,AL-Suppliers,4561,-222095.684178
57,HPC 220,3418,-501878.916988
58,Factorylearn,2851,-532669.805149
59,CACIB LargeCap Industry,7411,-953342.998638
60,A&C,4111,-1087968.281328
61,Pucela,3132,-1136914.134551
62,GADZ CREDA,5535,-1249345.956095
63,Erasmus,1523,-1408865.722862
64,Palanca,3362,-1596702.640514
65,Nom d’équipe,3512,-1756103.780867
66,décUV,3945,-1913100.977714
67,Vivrela,1931,-2444603.250858
68,Equipe_42,7271,-2510795.624253
69,J&TS,3544,-3346648.446883
70,TEAM257778126,3534,-5183540.106191
71,L'Horizon,3158,-6082600.757138
72,solo factory,3397,-7017406.270816
73,D’or et de platine,3700,-9176601.149976
74,Chad Industries,3700,-9472101.501013
75,équipe sans action,3700,-9472101.501013
76,Les foufous,3712,-9472101.501013
