,Team,Orders Out,Cash
0,SalsaBaguette,1597,"$775,415.45"
1,Lux,1730,"$570,817.50"
2,BRJEUX,948,"$496,285.24"
3,Missile Sol-Air,1630,"$480,998.71"
4,Solairestp,1594,"$453,495.60"
5,ElectroFusion innovation Inc.,1213,"$434,777.05"
6,groupe13,1686,"$402,662.88"
7,Serious team,1401,"$365,913.89"
8,Photovoltamites,1468,"$365,828.32"
9,La Qualiteam,1479,"$319,790.23"
10,L'OBRG,1752,"$318,497.58"
11,Équipe__93183,1347,"$315,185.76"
12,Les campagnards,1436,"$235,960.85"
13,Equipe_42,1546,"$182,019.67"
14,Campagn'Arts Sibersssois,1357,"$174,338.39"
15,Les coquelicots,1795,"$123,157.65"
16,Le dernier rang,1097,"$121,978.86"
17,HomeIsNotAWorkPlace,1520,"$80,873.87"
18,Solar leaders,1511,"$80,302.16"
19,GPTeam,1415,"$72,424.75"
20,LeCercle,1462,"($9,196.51)"
21,pacyma,1577,"($68,006.58)"
22,CookieClickerPGM,1829,"($97,571.45)"
23,CACIB LargeCap Industry,1417,"($178,483.65)"
24,Solary,1676,"($390,013.94)"
25,The_team,1592,"($487,129.08)"
26,Col partners,1050,"($577,743.23)"
27,Saison raclette ouverte,592,"($621,265.34)"
28,CapitaineAbandonné,1095,"($761,056.73)"
29,Panelli 2000,1501,"($820,693.91)"
30,EHTP,1094,"($976,173.29)"
31,Les 4 fantastiques,1461,"($1,026,424.31)"
32,Harissa,1106,"($1,122,391.12)"
33,DinoCo,1383,"($1,255,056.00)"
34,Emily Franquiel,1120,"($1,271,974.87)"
35,Max Verstappen,1120,"($1,271,975.09)"
36,Les Backstreet Boyz,1508,"($1,541,389.37)"
37,Les fifrelins,1522,"($1,623,637.77)"
38,Châlon’s Limited,1076,"($1,635,975.28)"
39,Le Renard,1120,"($1,671,975.36)"
40,Les Clunsois,1112,"($1,688,975.13)"
41,team11,1120,"($1,730,686.07)"
42,BR Électricité,1112,"($1,782,136.01)"
43,Les foufous2,1494,"($1,784,849.30)"
44,Solar1200,1538,"($1,805,874.95)"
45,AL-Suppliers,1379,"($1,834,592.67)"
46,Solar Cover,1120,"($1,896,114.98)"
47,PPM CORP. AND ASSOCIATES,1200,"($1,916,446.82)"
48,Nuclear > Solar,1498,"($1,941,984.48)"
49,ça zinzinule,1578,"($1,969,995.77)"
50,PoêleWater,1389,"($1,974,455.80)"
51,ANTIBE,1509,"($2,006,180.94)"
52,151160,1410,"($2,050,536.39)"
53,Solar Team,1112,"($2,082,277.38)"
54,Pucela,1120,"($2,153,974.81)"
55,Les foufous,1120,"($2,153,974.81)"
56,D’or et de platine,1120,"($2,153,974.81)"
57,Vivrela,1120,"($2,153,974.81)"
58,Factorylearn,1120,"($2,153,974.81)"
59,équipe sans action,1120,"($2,153,974.81)"
60,L'Horizon,1112,"($2,177,974.80)"
61,Chad Industries,1112,"($2,177,974.80)"
62,xX_K1ll3rC4rd1_Xx,1116,"($2,292,164.52)"
63,Erasmus,1307,"($2,303,175.58)"
64,Cocorico,1414,"($2,330,642.15)"
65,Nom d’équipe,1112,"($2,400,475.00)"
66,solo factory,1112,"($2,451,685.74)"
67,TEAM257778126,1112,"($2,492,368.10)"
68,Palanca,1120,"($2,562,974.76)"
69,27kiπne,1382,"($2,732,813.83)"
70,HPC 220,1067,"($2,812,188.91)"
71,Equipe 7,1440,"($2,929,147.01)"
72,J&TS,1120,"($3,023,975.13)"
73,A&C,1240,"($3,325,875.89)"
74,Ninte,1397,"($3,459,200.46)"
75,décUV,1421,"($3,708,911.35)"
76,GADZ CREDA,966,"($4,099,303.59)"
