,Team,Orders Out,Cash
0,SalsaBaguette,2221,"$1,394,710.39"
1,The_team,2509,"$771,862.53"
2,CACIB LargeCap Industry,2319,"$704,044.37"
3,Photovoltamites,2044,"$697,249.95"
4,pacyma,2326,"$615,625.85"
5,HomeIsNotAWorkPlace,2254,"$582,185.98"
6,groupe13,2633,"$488,912.60"
7,BRJEUX,1356,"$401,409.90"
8,Solar leaders,2263,"$390,809.64"
9,La Qualiteam,2248,"$361,836.72"
10,ElectroFusion innovation Inc.,1783,"$308,214.25"
11,GPTeam,2032,"$290,951.89"
12,Les campagnards,1909,"$284,848.05"
13,Serious team,1991,"$277,475.84"
14,Équipe__93183,1914,"$263,435.42"
15,Lux,2643,"$255,267.10"
16,CookieClickerPGM,2526,"$207,063.59"
17,L'OBRG,2642,"$192,958.27"
18,Missile Sol-Air,2267,"$167,248.47"
19,Solary,2412,"$147,503.17"
20,Solairestp,2316,"$131,790.49"
21,LeCercle,2093,"$104,209.40"
22,Les coquelicots,2710,"$70,756.18"
23,Campagn'Arts Sibersssois,1878,"($5,224.45)"
24,CapitaineAbandonné,1449,"($65,145.95)"
25,Le dernier rang,1613,"($166,066.46)"
26,Saison raclette ouverte,962,"($265,578.10)"
27,Col partners,1294,"($277,024.73)"
28,EHTP,1474,"($307,220.64)"
29,Harissa,1490,"($376,541.33)"
30,Panelli 2000,2074,"($429,944.24)"
31,Les 4 fantastiques,2019,"($497,924.63)"
32,Les Clunsois,1430,"($522,475.59)"
33,Max Verstappen,1504,"($578,201.36)"
34,Châlon’s Limited,1360,"($579,163.24)"
35,Emily Franquiel,1504,"($815,620.97)"
36,Le Renard,1489,"($825,225.83)"
37,Solar1200,2125,"($847,041.99)"
38,Les fifrelins,2066,"($907,075.54)"
39,Cocorico,1874,"($970,205.24)"
40,team11,1475,"($982,311.40)"
41,BR Électricité,1492,"($1,026,562.40)"
42,ça zinzinule,2128,"($1,079,496.04)"
43,Les Backstreet Boyz,2080,"($1,157,389.80)"
44,DinoCo,1865,"($1,204,743.86)"
45,Solar Cover,1496,"($1,205,084.34)"
46,PoêleWater,1717,"($1,275,456.14)"
47,Nuclear > Solar,2021,"($1,321,172.44)"
48,Solar Team,1455,"($1,384,327.83)"
49,Erasmus,1523,"($1,408,862.93)"
50,ANTIBE,2084,"($1,426,121.51)"
51,xX_K1ll3rC4rd1_Xx,1454,"($1,517,914.95)"
52,PPM CORP. AND ASSOCIATES,1668,"($1,573,447.81)"
53,Les foufous2,1933,"($1,612,503.58)"
54,AL-Suppliers,1901,"($1,629,093.13)"
55,Factorylearn,1468,"($1,636,480.28)"
56,151160,1922,"($1,640,536.71)"
57,27kiπne,1865,"($1,656,064.08)"
58,HPC 220,1438,"($1,887,502.06)"
59,TEAM257778126,1504,"($1,970,712.22)"
60,Equipe_42,2249,"($2,101,226.78)"
61,Ninte,1932,"($2,348,304.94)"
62,Pucela,1504,"($2,416,100.18)"
63,Equipe 7,2008,"($2,421,459.98)"
64,Vivrela,1504,"($2,477,600.13)"
65,L'Horizon,1492,"($2,566,099.90)"
66,A&C,1689,"($2,711,376.32)"
67,J&TS,1504,"($2,737,100.74)"
68,Nom d’équipe,1504,"($2,750,600.59)"
69,Palanca,1504,"($2,812,600.51)"
70,décUV,1833,"($2,841,599.45)"
71,Chad Industries,1492,"($2,857,100.06)"
72,D’or et de platine,1504,"($2,857,100.06)"
73,Les foufous,1504,"($2,857,100.06)"
74,équipe sans action,1504,"($2,857,100.06)"
75,GADZ CREDA,1676,"($3,224,116.84)"
76,solo factory,1492,"($3,300,592.24)"
