,Team,Orders Out,Cash
0,groupe13,5971,3022598.734615
1,Photovoltamites,4411,2597748.842173
2,Les coquelicots,6119,2510532.44428
3,SalsaBaguette,4636,2434249.374264
4,Lux,5827,2145915.37349
5,HomeIsNotAWorkPlace,4819,1907371.504586
6,GPTeam,4006,1869198.025505
7,pacyma,5177,1387582.642724
8,CookieClickerPGM,5024,1382624.396849
9,La Qualiteam,5587,1361295.981792
10,CapitaineAbandonné,2991,1044977.002287
11,Équipe__93183,4644,1028864.057972
12,Solar leaders,5561,1001295.516518
13,EHTP,2795,946028.168799
14,Les 4 fantastiques,3953,853235.501589
15,L'OBRG,6030,832081.648081
16,Panelli 2000,4195,767366.862969
17,Harissa,2883,646608.083309
18,Le Renard,2587,607811.271172
19,Serious team,5007,595848.272243
20,PPM CORP. AND ASSOCIATES,3461,496112.287394
21,Les Clunsois,2784,434550.226938
22,ElectroFusion innovation Inc.,4238,405824.486539
23,team11,2785,398594.232119
24,Les Backstreet Boyz,4099,379733.302663
25,Saison raclette ouverte,2013,325920.750815
26,Max Verstappen,2876,315692.836852
27,Campagn'Arts Sibersssois,4466,312373.473549
28,Solary,5678,311916.044415
29,Missile Sol-Air,4828,299372.36406
30,BRJEUX,3341,275346.159863
31,CACIB LargeCap Industry,5543,263595.803196
32,Les campagnards,4447,262658.528273
33,Châlon’s Limited,2476,240463.634264
34,DinoCo,3621,211379.645268
35,ANTIBE,4105,179113.763843
36,ça zinzinule,3701,143690.469307
37,Le dernier rang,3994,129014.381911
38,PoêleWater,2894,84105.14019
39,Solairestp,5711,53588.472194
40,Solar Cover,2884,20985.854032
41,Solar1200,3943,5878.801725
42,Cocorico,3530,-24268.278721
43,Nuclear > Solar,3862,-48111.192622
44,Les foufous2,3793,-80943.57015
45,AL-Suppliers,3696,-121594.948931
46,BR Électricité,2881,-126048.555255
47,Les fifrelins,4074,-178514.515613
48,LeCercle,4943,-183041.787835
49,Col partners,2188,-221191.946611
50,Emily Franquiel,2910,-244034.610594
51,Solar Team,2400,-274954.328342
52,151160,3688,-455537.871596
53,27kiπne,3447,-628103.923077
54,Factorylearn,2460,-814669.123633
55,xX_K1ll3rC4rd1_Xx,2702,-827368.257866
56,HPC 220,2802,-869003.376974
57,Equipe 7,4013,-899242.559968
58,The_team,5580,-1013454.328693
59,Equipe_42,5577,-1045415.394766
60,Ninte,3908,-1195181.289084
61,Pucela,2656,-1233601.208557
62,A&C,3396,-1307889.647973
63,Palanca,2752,-1375702.122356
64,Erasmus,1523,-1408864.898739
65,décUV,3456,-1653100.668745
66,GADZ CREDA,4358,-1913058.798961
67,J&TS,2922,-2193006.85531
68,Nom d’équipe,2896,-2199102.850332
69,Vivrela,1876,-2647102.371395
70,TEAM257778126,2918,-3942026.406184
71,L'Horizon,2948,-5564000.620137
72,D’or et de platine,3052,-6677600.897399
73,Chad Industries,3040,-6826101.09545
74,Les foufous,3064,-6826101.100935
75,équipe sans action,3052,-6826101.100935
76,solo factory,3052,-7269593.301169
