,Team,Orders Out,Cash
0,SalsaBaguette,1491,"$680,027.49"
1,Missile Sol-Air,1524,"$497,998.76"
2,CookieClickerPGM,1709,"$405,428.63"
3,Lux,1595,"$373,567.58"
4,Équipe__93183,1273,"$370,685.83"
5,L'OBRG,1617,"$355,247.64"
6,groupe13,1566,"$329,662.93"
7,ElectroFusion innovation Inc.,1145,"$316,777.10"
8,Photovoltamites,1356,"$295,828.36"
9,Solairestp,1474,"$208,995.66"
10,La Qualiteam,1358,"$199,040.32"
11,Les campagnards,1353,"$181,373.39"
12,Campagn'Arts Sibersssois,1272,"$168,650.98"
13,HomeIsNotAWorkPlace,1416,"$166,936.42"
14,Solary,1534,"$78,656.22"
15,The_team,1457,"$77,621.04"
16,BRJEUX,937,"$63,285.32"
17,Solar leaders,1391,"$45,802.25"
18,LeCercle,1356,"$36,303.53"
19,Les coquelicots,1660,"$13,907.73"
20,Serious team,1299,"($12,658.94)"
21,Equipe_42,1426,"($18,540.26)"
22,GPTeam,1334,"($72,150.16)"
23,Le dernier rang,1019,"($88,821.06)"
24,pacyma,1471,"($270,006.47)"
25,Col partners,1012,"($377,743.21)"
26,CapitaineAbandonné,1027,"($440,337.82)"
27,CACIB LargeCap Industry,1297,"($628,027.77)"
28,Saison raclette ouverte,554,"($649,265.28)"
29,Panelli 2000,1400,"($756,443.83)"
30,EHTP,1026,"($897,173.14)"
31,DinoCo,1310,"($942,805.91)"
32,Les 4 fantastiques,1364,"($1,190,924.25)"
33,Harissa,1050,"($1,294,391.01)"
34,Emily Franquiel,1052,"($1,295,974.81)"
35,Les fifrelins,1432,"($1,516,637.70)"
36,Solar1200,1448,"($1,522,374.87)"
37,Châlon’s Limited,1022,"($1,635,975.16)"
38,Les Clunsois,1052,"($1,688,975.00)"
39,Max Verstappen,1052,"($1,695,974.99)"
40,Le Renard,1052,"($1,695,975.20)"
41,team11,1052,"($1,754,685.96)"
42,BR Électricité,1052,"($1,782,135.91)"
43,Les foufous2,1409,"($1,825,599.16)"
44,ANTIBE,1408,"($1,831,514.18)"
45,Solar Cover,1052,"($1,920,114.81)"
46,Les Backstreet Boyz,1407,"($1,920,139.28)"
47,Nuclear > Solar,1422,"($2,020,734.38)"
48,Erasmus,1230,"($2,043,175.51)"
49,Solar Team,1052,"($2,082,277.27)"
50,AL-Suppliers,1299,"($2,090,342.61)"
51,Cocorico,1334,"($2,093,141.98)"
52,PPM CORP. AND ASSOCIATES,1142,"($2,133,946.64)"
53,PoêleWater,1329,"($2,166,455.70)"
54,ça zinzinule,1477,"($2,169,745.71)"
55,D’or et de platine,1052,"($2,177,974.76)"
56,Vivrela,1052,"($2,177,974.76)"
57,Factorylearn,1052,"($2,177,974.76)"
58,Chad Industries,1052,"($2,177,974.76)"
59,Pucela,1052,"($2,177,974.76)"
60,Les foufous,1052,"($2,177,974.76)"
61,L'Horizon,1052,"($2,177,974.76)"
62,équipe sans action,1052,"($2,177,974.76)"
63,Nom d’équipe,1052,"($2,222,474.91)"
64,27kiπne,1292,"($2,276,813.69)"
65,151160,1320,"($2,353,286.31)"
66,Palanca,1052,"($2,363,974.68)"
67,xX_K1ll3rC4rd1_Xx,1052,"($2,382,164.35)"
68,solo factory,1052,"($2,451,685.69)"
69,TEAM257778126,1052,"($2,476,868.02)"
70,HPC 220,1003,"($2,812,188.78)"
71,Equipe 7,1338,"($2,997,146.89)"
72,J&TS,1052,"($3,047,974.96)"
73,A&C,1150,"($3,054,375.80)"
74,Ninte,1347,"($3,609,200.32)"
75,décUV,1341,"($3,708,911.23)"
76,GADZ CREDA,906,"($4,099,303.46)"
