,Team,Orders Out,Cash
0,SalsaBaguette,1675,"$763,251.31"
1,Le dernier rang,1167,"$421,228.82"
2,pacyma,1697,"$380,938.68"
3,CookieClickerPGM,1942,"$325,032.66"
4,CACIB LargeCap Industry,1552,"$324,432.91"
5,LeCercle,1544,"$298,303.45"
6,Équipe__93183,1441,"$267,685.70"
7,Photovoltamites,1496,"$244,328.29"
8,BRJEUX,1011,"$235,285.18"
9,Serious team,1483,"$218,913.82"
10,Missile Sol-Air,1765,"$215,498.66"
11,Solar leaders,1632,"$200,856.81"
12,Campagn'Arts Sibersssois,1435,"$197,775.84"
13,GPTeam,1512,"$197,712.17"
14,groupe13,1826,"$150,662.83"
15,Equipe_42,1643,"$147,526.37"
16,HomeIsNotAWorkPlace,1632,"$135,623.82"
17,La Qualiteam,1600,"$89,837.04"
18,Solary,1796,"$59,087.51"
19,Les campagnards,1460,"$37,448.31"
20,L'OBRG,1862,"$30,997.55"
21,Lux,1860,($682.56)
22,Solairestp,1680,"($22,809.15)"
23,The_team,1712,"($37,324.48)"
24,ElectroFusion innovation Inc.,1284,"($62,348.00)"
25,Les coquelicots,1919,"($111,493.45)"
26,Saison raclette ouverte,652,"($432,921.63)"
27,Col partners,1050,"($577,743.28)"
28,CapitaineAbandonné,1155,"($620,431.84)"
29,Panelli 2000,1591,"($624,693.95)"
30,EHTP,1154,"($796,173.38)"
31,Harissa,1166,"($912,391.19)"
32,Les 4 fantastiques,1547,"($926,924.35)"
33,DinoCo,1469,"($932,556.06)"
34,Emily Franquiel,1180,"($1,091,974.92)"
35,Max Verstappen,1180,"($1,091,975.14)"
36,Les fifrelins,1612,"($1,286,137.81)"
37,Solar1200,1639,"($1,427,541.70)"
38,Châlon’s Limited,1141,"($1,440,975.40)"
39,Le Renard,1172,"($1,515,975.46)"
40,team11,1178,"($1,556,686.15)"
41,Les Clunsois,1143,"($1,595,975.26)"
42,Nuclear > Solar,1591,"($1,614,859.58)"
43,BR Électricité,1180,"($1,626,042.36)"
44,ça zinzinule,1668,"($1,632,495.82)"
45,Les Backstreet Boyz,1598,"($1,646,889.43)"
46,ANTIBE,1599,"($1,673,954.44)"
47,Solar Cover,1180,"($1,716,115.09)"
48,Solar Team,1170,"($1,908,277.49)"
49,Les foufous2,1569,"($1,947,315.54)"
50,Vivrela,1180,"($1,973,974.85)"
51,Factorylearn,1180,"($1,973,974.85)"
52,Chad Industries,1180,"($1,973,974.85)"
53,Pucela,1180,"($1,973,974.85)"
54,Les foufous,1180,"($1,973,974.85)"
55,D’or et de platine,1180,"($1,973,974.85)"
56,équipe sans action,1180,"($1,973,974.85)"
57,L'Horizon,1180,"($1,973,974.85)"
58,Cocorico,1504,"($2,060,642.31)"
59,PPM CORP. AND ASSOCIATES,1275,"($2,078,197.02)"
60,151160,1490,"($2,083,536.45)"
61,xX_K1ll3rC4rd1_Xx,1170,"($2,085,539.61)"
62,PoêleWater,1439,"($2,097,455.87)"
63,AL-Suppliers,1469,"($2,160,092.74)"
64,TEAM257778126,1180,"($2,303,868.18)"
65,solo factory,1180,"($2,310,592.04)"
66,27kiπne,1460,"($2,459,813.91)"
67,Erasmus,1323,"($2,478,175.65)"
68,Nom d’équipe,1180,"($2,572,975.11)"
69,Palanca,1180,"($2,605,974.84)"
70,HPC 220,1135,"($2,608,189.05)"
71,Equipe 7,1530,"($2,620,188.75)"
72,J&TS,1180,"($2,843,975.22)"
73,Ninte,1484,"($3,126,888.07)"
74,A&C,1320,"($3,227,375.95)"
75,décUV,1511,"($3,438,911.46)"
76,GADZ CREDA,1101,"($3,694,303.72)"
