,Team,Orders Out,Cash
0,groupe13,6270,3775098.480437
1,Les coquelicots,6503,3560813.37332
2,HomeIsNotAWorkPlace,5129,2896394.579891
3,Photovoltamites,4664,2713561.215724
4,CookieClickerPGM,5319,2477811.62173
5,GPTeam,4218,2417927.835148
6,SalsaBaguette,4967,2126745.652117
7,Lux,6202,2016702.692101
8,pacyma,5527,1946582.406589
9,CapitaineAbandonné,3216,1436164.375939
10,Panelli 2000,4463,1158241.652601
11,Missile Sol-Air,5236,1119659.615616
12,Serious team,5392,1098384.380365
13,EHTP,2956,1094778.064762
14,Équipe__93183,4842,1059473.838491
15,Solar leaders,5818,988667.782772
16,Campagn'Arts Sibersssois,4872,982998.095585
17,Les 4 fantastiques,4194,906735.319455
18,L'OBRG,6394,832706.406366
19,Harissa,3049,802216.838323
20,BRJEUX,3661,751158.422872
21,Solairestp,6105,716338.182713
22,Les Clunsois,2944,671650.150171
23,team11,2934,632344.147164
24,Le Renard,2672,630423.225712
25,Equipe_42,5954,556584.216397
26,The_team,5929,521795.198774
27,ça zinzinule,3889,495815.316025
28,Cocorico,3717,486469.128695
29,CACIB LargeCap Industry,6057,474720.415688
30,La Qualiteam,5956,474545.725709
31,PPM CORP. AND ASSOCIATES,3686,470612.054299
32,ANTIBE,4340,445043.24068
33,Le dernier rang,4355,440771.597566
34,Solar1200,4218,435253.632525
35,Châlon’s Limited,2595,432588.580136
36,Les Backstreet Boyz,4354,402045.569785
37,Max Verstappen,3042,359049.527945
38,Saison raclette ouverte,2145,346920.574524
39,Col partners,2325,336182.91512
40,Les campagnards,4822,317845.667448
41,DinoCo,3838,311691.91332
42,Solar Cover,3022,295898.194388
43,Solary,6095,244028.219103
44,PoêleWater,3040,226104.977461
45,BR Électricité,3041,223636.160006
46,ElectroFusion innovation Inc.,4529,135832.080767
47,Nuclear > Solar,4102,121513.595879
48,Les foufous2,3981,114181.07075
49,Les fifrelins,4331,105735.236062
50,151160,3900,6461.950158
51,LeCercle,5270,-42456.08174
52,Emily Franquiel,3076,-82534.744601
53,Solar Team,2518,-86954.520049
54,xX_K1ll3rC4rd1_Xx,2868,-204868.484213
55,AL-Suppliers,3886,-251345.188005
56,HPC 220,2962,-299503.534141
57,27kiπne,3649,-307604.050488
58,Ninte,4130,-352181.489373
59,Equipe 7,4249,-787930.233846
60,Factorylearn,2573,-788794.313025
61,Palanca,2918,-1166014.785652
62,décUV,3641,-1278100.781503
63,Pucela,2788,-1300726.377302
64,Erasmus,1523,-1408865.158185
65,A&C,3519,-1444202.261814
66,GADZ CREDA,4623,-1693113.713049
67,Nom d’équipe,3068,-2300103.145207
68,Vivrela,1893,-2583352.668801
69,J&TS,3088,-2737835.277973
70,TEAM257778126,3078,-4091893.799483
71,L'Horizon,2950,-5567400.681808
72,solo factory,3256,-7269593.458811
73,D’or et de platine,3256,-7453100.985921
74,Chad Industries,3244,-7708101.216238
75,équipe sans action,3256,-7708101.216369
76,Les foufous,3268,-7708101.216369
