,Team,Orders Out,Cash
0,groupe13,4498,"$2,227,849.52"
1,Lux,4402,"$1,732,866.33"
2,Photovoltamites,3329,"$1,663,999.45"
3,Les coquelicots,4630,"$1,650,533.83"
4,HomeIsNotAWorkPlace,3603,"$1,563,435.08"
5,SalsaBaguette,3565,"$1,236,245.28"
6,GPTeam,3132,"$1,168,881.32"
7,Serious team,3582,"$647,849.82"
8,Solar leaders,4068,"$645,258.98"
9,Missile Sol-Air,3539,"$592,310.61"
10,BRJEUX,2347,"$551,346.82"
11,CACIB LargeCap Industry,4069,"$477,123.75"
12,CapitaineAbandonné,2151,"$461,415.46"
13,La Qualiteam,4066,"$419,567.82"
14,LeCercle,3581,"$415,208.88"
15,Équipe__93183,3218,"$413,434.84"
16,EHTP,2165,"$403,528.66"
17,Les campagnards,3149,"$400,859.86"
18,Le dernier rang,2803,"$368,715.38"
19,CookieClickerPGM,3850,"$325,687.82"
20,Equipe_42,4182,"$287,071.51"
21,L'OBRG,4553,"$274,707.60"
22,Campagn'Arts Sibersssois,3163,"$211,999.71"
23,Harissa,2222,"$209,058.43"
24,Les 4 fantastiques,3025,"$190,111.27"
25,Panelli 2000,3152,"$189,555.12"
26,Solar1200,3123,"$179,520.01"
27,pacyma,3787,"$149,583.58"
28,ElectroFusion innovation Inc.,3148,"$115,700.47"
29,Le Renard,2110,"$113,811.43"
30,Cocorico,2766,"$59,207.01"
31,PPM CORP. AND ASSOCIATES,2628,"$47,050.86"
32,Max Verstappen,2224,"($59,270.36)"
33,Châlon’s Limited,1931,"($68,963.50)"
34,Col partners,1786,"($78,157.89)"
35,Solairestp,4232,"($136,910.36)"
36,Saison raclette ouverte,1502,"($139,578.64)"
37,Les Backstreet Boyz,3134,"($175,890.63)"
38,Nuclear > Solar,3009,"($328,173.01)"
39,ça zinzinule,2979,"($342,121.48)"
40,DinoCo,2791,"($415,932.12)"
41,Solary,4198,"($434,170.17)"
42,team11,2132,"($450,155.40)"
43,ANTIBE,3164,"($454,442.59)"
44,PoêleWater,2337,"($516,456.69)"
45,Les fifrelins,3146,"($523,576.06)"
46,BR Électricité,2224,"($535,672.88)"
47,xX_K1ll3rC4rd1_Xx,2087,"($593,353.05)"
48,Solar Cover,2216,"($604,098.13)"
49,Les foufous2,2860,"($638,754.58)"
50,AL-Suppliers,2861,"($657,093.94)"
51,Emily Franquiel,2224,"($675,833.96)"
52,Les Clunsois,2136,"($764,949.29)"
53,Solar Team,1943,"($771,016.03)"
54,151160,2868,"($817,537.26)"
55,HPC 220,2154,"($966,940.11)"
56,27kiπne,2675,"($1,007,790.95)"
57,Factorylearn,1989,"($1,353,355.80)"
58,Palanca,2094,"($1,397,326.42)"
59,Erasmus,1523,"($1,408,863.85)"
60,Pucela,2089,"($1,571,850.71)"
61,Ninte,2975,"($1,653,388.77)"
62,Equipe 7,3080,"($1,679,804.38)"
63,A&C,2582,"($1,956,701.66)"
64,décUV,2738,"($2,101,849.98)"
65,Nom d’équipe,2224,"($2,533,101.63)"
66,J&TS,2224,"($2,654,101.92)"
67,The_team,4292,"($2,874,013.94)"
68,Vivrela,1813,"($2,883,350.99)"
69,GADZ CREDA,3128,"($2,993,029.17)"
70,TEAM257778126,2224,"($4,113,025.43)"
71,L'Horizon,2224,"($4,542,300.47)"
72,équipe sans action,2224,"($5,062,100.54)"
73,Les foufous,2224,"($5,062,100.54)"
74,Chad Industries,2224,"($5,062,100.54)"
75,D’or et de platine,2224,"($5,062,100.54)"
76,solo factory,2224,"($5,505,592.73)"
