,Team,Orders Out,Cash
0,groupe13,6686,4037098.356805
1,Les coquelicots,6887,3717188.169386
2,HomeIsNotAWorkPlace,5417,3070394.399087
3,Photovoltamites,4922,2844061.108096
4,pacyma,5937,2753082.296684
5,SalsaBaguette,5383,2691597.525001
6,GPTeam,4401,2614082.755973
7,CookieClickerPGM,5631,2533623.966392
8,Lux,6620,2076002.543124
9,CapitaineAbandonné,3420,1760164.301128
10,Équipe__93183,5232,1745473.714115
11,L'OBRG,6748,1542331.270805
12,Panelli 2000,4711,1502241.535352
13,Missile Sol-Air,5620,1387859.493517
14,Solar leaders,6282,1317053.079283
15,Serious team,5792,1315261.78785
16,Campagn'Arts Sibersssois,5260,1204372.892913
17,EHTP,3094,1192777.995505
18,Harissa,3193,948616.780685
19,Les fifrelins,4609,935235.081992
20,Solairestp,6606,905499.466116
21,Les campagnards,5182,894345.433668
22,PPM CORP. AND ASSOCIATES,3962,776611.895126
23,ElectroFusion innovation Inc.,4900,772704.348131
24,La Qualiteam,6340,739045.535317
25,ça zinzinule,4051,732440.231663
26,DinoCo,4048,715975.706879
27,Nuclear > Solar,4315,700263.4999
28,Le Renard,2732,677185.69847
29,Les Clunsois,3100,670650.030954
30,Les Backstreet Boyz,4594,643045.418242
31,team11,3062,620844.084293
32,Châlon’s Limited,2699,565111.034554
33,Les 4 fantastiques,4432,544297.689821
34,BRJEUX,4002,529908.316097
35,Solary,6554,506203.021616
36,ANTIBE,4556,487949.36002
37,AL-Suppliers,4078,468654.659969
38,Solar Cover,3166,428110.060776
39,PoêleWater,3160,397104.869328
40,Saison raclette ouverte,2253,283920.467193
41,Cocorico,3911,251669.082112
42,151160,4092,250461.857644
43,Les foufous2,4162,246680.822295
44,The_team,6269,233482.591571
45,LeCercle,5670,208434.452464
46,Solar1200,4483,195388.978792
47,BR Électricité,3197,143001.135877
48,xX_K1ll3rC4rd1_Xx,3012,60631.453484
49,Le dernier rang,4717,51053.955506
50,Max Verstappen,3217,40061.460864
51,Solar Team,2622,37732.834674
52,Emily Franquiel,3220,1965.160669
53,Col partners,2396,-4692.139061
54,27kiπne,3829,-120104.119466
55,CACIB LargeCap Industry,6498,-198654.930691
56,Ninte,4351,-274522.733161
57,HPC 220,3118,-353316.165121
58,Equipe 7,4465,-716430.335349
59,Pucela,2896,-874726.436138
60,GADZ CREDA,4935,-1297332.607137
61,Factorylearn,2663,-1298044.413723
62,Erasmus,1523,-1408865.341324
63,décUV,3745,-1416850.842686
64,Palanca,3062,-1442264.916682
65,A&C,3711,-1544202.393146
66,Nom d’équipe,3212,-2038603.360901
67,Vivrela,1905,-2538352.867372
68,J&TS,3232,-2653460.459776
69,TEAM257778126,3234,-4650404.380742
70,L'Horizon,3001,-5690100.714727
71,Equipe_42,6371,-6298292.466434
72,solo factory,3324,-7245593.57701
73,D’or et de platine,3400,-8078601.039713
74,Les foufous,3412,-8590101.301501
75,équipe sans action,3400,-8590101.301501
76,Chad Industries,3400,-8590101.301501
