,Team,Orders Out,Cash
0,groupe13,3814,"$1,418,537.22"
1,Photovoltamites,2880,"$1,321,249.62"
2,Lux,3785,"$1,226,216.60"
3,Les campagnards,2671,"$1,020,022.63"
4,HomeIsNotAWorkPlace,3156,"$919,560.39"
5,Les coquelicots,3958,"$883,034.18"
6,Solar leaders,3404,"$685,059.24"
7,GPTeam,2766,"$644,921.53"
8,Équipe__93183,2770,"$553,435.06"
9,SalsaBaguette,3087,"$538,475.59"
10,ElectroFusion innovation Inc.,2683,"$518,138.24"
11,Missile Sol-Air,3028,"$503,310.75"
12,LeCercle,2994,"$426,959.06"
13,CookieClickerPGM,3334,"$426,188.09"
14,Le dernier rang,2348,"$386,548.12"
15,Campagn'Arts Sibersssois,2675,"$378,250.01"
16,Equipe_42,3481,"$333,821.93"
17,BRJEUX,1980,"$304,409.50"
18,Panelli 2000,2776,"$301,555.35"
19,Solary,3516,"$275,555.18"
20,CACIB LargeCap Industry,3404,"$154,595.56"
21,La Qualiteam,3412,"$110,224.29"
22,Serious team,2959,"$83,850.15"
23,pacyma,3322,"$72,833.85"
24,Harissa,1970,"($10,541.49)"
25,The_team,3731,"($38,388.30)"
26,Solar1200,2799,"($124,104.84)"
27,Les 4 fantastiques,2647,"($125,388.53)"
28,EHTP,1923,"($135,471.17)"
29,CapitaineAbandonné,1897,"($143,271.74)"
30,Solairestp,3529,"($152,160.03)"
31,L'OBRG,3878,"($171,542.18)"
32,Le Renard,1930,"($179,876.01)"
33,DinoCo,2450,"($191,244.35)"
34,Col partners,1588,"($234,657.72)"
35,Cocorico,2438,"($289,392.92)"
36,Max Verstappen,1972,"($307,556.21)"
37,Châlon’s Limited,1711,"($360,088.36)"
38,Saison raclette ouverte,1312,"($363,578.45)"
39,Les fifrelins,2750,"($469,575.83)"
40,Nuclear > Solar,2646,"($495,422.84)"
41,BR Électricité,1960,"($610,217.46)"
42,ça zinzinule,2698,"($651,433.83)"
43,Les foufous2,2499,"($732,004.21)"
44,team11,1880,"($745,155.31)"
45,PPM CORP. AND ASSOCIATES,2276,"($746,948.73)"
46,Solar Cover,1964,"($778,675.99)"
47,Emily Franquiel,1972,"($787,227.54)"
48,Les Backstreet Boyz,2781,"($840,640.35)"
49,Les Clunsois,1872,"($900,948.71)"
50,Solar Team,1767,"($918,140.77)"
51,PoêleWater,2127,"($922,456.51)"
52,ANTIBE,2786,"($922,528.26)"
53,AL-Suppliers,2525,"($1,041,093.66)"
54,151160,2543,"($1,180,037.08)"
55,xX_K1ll3rC4rd1_Xx,1869,"($1,187,102.94)"
56,27kiπne,2391,"($1,315,790.85)"
57,HPC 220,1890,"($1,370,939.92)"
58,Erasmus,1523,"($1,408,863.53)"
59,Factorylearn,1798,"($1,632,730.61)"
60,Equipe 7,2702,"($1,782,929.16)"
61,Pucela,1878,"($1,906,100.65)"
62,Ninte,2583,"($1,951,388.58)"
63,Palanca,1842,"($1,954,726.31)"
64,A&C,2271,"($2,017,551.56)"
65,décUV,2415,"($2,376,412.28)"
66,Vivrela,1792,"($2,417,600.60)"
67,Nom d’équipe,1960,"($2,560,101.26)"
68,J&TS,1972,"($2,653,101.50)"
69,GADZ CREDA,2624,"($2,731,396.09)"
70,TEAM257778126,1960,"($3,868,025.16)"
71,Chad Industries,1960,"($4,180,100.36)"
72,D’or et de platine,1972,"($4,180,100.37)"
73,équipe sans action,1972,"($4,180,100.37)"
74,Les foufous,1972,"($4,180,100.37)"
75,L'Horizon,1960,"($4,433,090.34)"
76,solo factory,1960,"($4,623,592.55)"
