,Team,Orders Out,Cash
0,Lux,3875,"$1,397,016.56"
1,groupe13,3928,"$1,388,349.68"
2,Photovoltamites,2942,"$1,382,749.60"
3,Les coquelicots,4054,"$1,243,034.13"
4,HomeIsNotAWorkPlace,3203,"$1,108,372.84"
5,GPTeam,2817,"$849,296.50"
6,SalsaBaguette,3176,"$690,300.54"
7,Solary,3612,"$635,555.13"
8,CACIB LargeCap Industry,3532,"$634,595.54"
9,Campagn'Arts Sibersssois,2737,"$632,124.97"
10,CookieClickerPGM,3418,"$607,938.03"
11,ElectroFusion innovation Inc.,2775,"$473,013.20"
12,pacyma,3413,"$424,771.33"
13,Serious team,3047,"$399,100.10"
14,Missile Sol-Air,3092,"$387,185.73"
15,Panelli 2000,2830,"$362,555.32"
16,Solairestp,3656,"$324,089.92"
17,Equipe_42,3606,"$266,071.88"
18,Solar leaders,3492,"$259,059.22"
19,L'OBRG,3977,"$199,707.80"
20,Le dernier rang,2404,"$183,073.09"
21,Les campagnards,2728,"$156,772.60"
22,BRJEUX,2032,"$149,409.47"
23,La Qualiteam,3508,"$120,068.01"
24,LeCercle,3072,"$98,459.02"
25,Équipe__93183,2850,"$75,435.02"
26,Harissa,2006,"$62,658.50"
27,EHTP,1958,"($4,221.21)"
28,CapitaineAbandonné,1928,"($22,896.80)"
29,Le Renard,1956,"($75,688.52)"
30,Les 4 fantastiques,2701,"($88,388.55)"
31,Col partners,1624,"($99,657.73)"
32,Les fifrelins,2822,"($199,575.86)"
33,Châlon’s Limited,1751,"($207,338.39)"
34,Max Verstappen,2008,"($243,029.66)"
35,Nuclear > Solar,2712,"($247,922.86)"
36,Solar1200,2853,"($254,604.87)"
37,Saison raclette ouverte,1340,"($265,578.48)"
38,Cocorico,2500,"($296,892.94)"
39,PPM CORP. AND ASSOCIATES,2340,"($548,448.82)"
40,Les foufous2,2544,"($563,254.25)"
41,team11,1916,"($610,155.32)"
42,DinoCo,2512,"($621,744.41)"
43,ça zinzinule,2736,"($628,058.85)"
44,Les Backstreet Boyz,2830,"($656,890.39)"
45,BR Électricité,2008,"($679,582.07)"
46,Emily Franquiel,2008,"($721,133.82)"
47,Solar Cover,2000,"($785,449.47)"
48,PoêleWater,2157,"($796,456.53)"
49,AL-Suppliers,2573,"($861,093.68)"
50,Les Clunsois,1920,"($933,948.79)"
51,ANTIBE,2840,"($953,301.75)"
52,The_team,3817,"($1,014,013.41)"
53,151160,2589,"($1,022,162.11)"
54,xX_K1ll3rC4rd1_Xx,1902,"($1,064,665.47)"
55,Solar Team,1799,"($1,119,390.83)"
56,HPC 220,1938,"($1,190,939.94)"
57,27kiπne,2435,"($1,229,290.86)"
58,Erasmus,1523,"($1,408,863.57)"
59,Factorylearn,1826,"($1,527,730.64)"
60,Pucela,1906,"($1,801,100.66)"
61,Palanca,1878,"($1,819,726.34)"
62,Ninte,2651,"($1,839,388.62)"
63,Equipe 7,2756,"($1,904,929.18)"
64,A&C,2309,"($2,048,526.57)"
65,décUV,2473,"($2,241,287.31)"
66,Vivrela,1795,"($2,406,350.64)"
67,J&TS,2008,"($2,534,101.54)"
68,Nom d’équipe,2008,"($2,594,101.33)"
69,GADZ CREDA,2720,"($2,619,146.13)"
70,TEAM257778126,2008,"($3,868,025.22)"
71,D’or et de platine,2008,"($4,180,100.39)"
72,équipe sans action,2008,"($4,180,100.39)"
73,Les foufous,2008,"($4,180,100.39)"
74,Chad Industries,2008,"($4,180,100.39)"
75,L'Horizon,2008,"($4,464,900.37)"
76,solo factory,2008,"($4,623,592.58)"
