,Team,Orders Out,Cash
0,SalsaBaguette,1576,"$696,756.62"
1,Lux,1691,"$424,567.54"
2,Missile Sol-Air,1609,"$407,498.72"
3,Campagn'Arts Sibersssois,1328,"$402,650.93"
4,ElectroFusion innovation Inc.,1197,"$370,277.07"
5,Solairestp,1570,"$363,495.62"
6,LeCercle,1442,"$358,803.51"
7,Les campagnards,1406,"$354,398.37"
8,groupe13,1662,"$312,662.90"
9,Solar leaders,1476,"$299,052.20"
10,Équipe__93183,1333,"$262,685.78"
11,Serious team,1371,"$256,663.92"
12,Photovoltamites,1433,"$234,578.33"
13,GPTeam,1400,"$185,849.78"
14,La Qualiteam,1443,"$184,790.27"
15,L'OBRG,1713,"$172,247.61"
16,The_team,1553,"$161,620.99"
17,Le dernier rang,1069,"$104,303.90"
18,Equipe_42,1522,"$92,019.69"
19,BRJEUX,937,"$63,285.27"
20,HomeIsNotAWorkPlace,1501,"$7,061.38"
21,Les coquelicots,1756,"($23,092.31)"
22,pacyma,1557,"($143,006.55)"
23,CookieClickerPGM,1805,"($187,571.42)"
24,Col partners,1050,"($244,743.22)"
25,CACIB LargeCap Industry,1393,"($268,392.46)"
26,Solary,1637,"($536,263.86)"
27,Saison raclette ouverte,578,"($649,265.31)"
28,CapitaineAbandonné,1075,"($811,212.90)"
29,Panelli 2000,1472,"($929,443.87)"
30,Les 4 fantastiques,1432,"($1,021,174.28)"
31,EHTP,1074,"($1,036,173.23)"
32,Harissa,1086,"($1,186,391.08)"
33,Emily Franquiel,1100,"($1,295,974.85)"
34,Max Verstappen,1100,"($1,295,975.05)"
35,DinoCo,1368,"($1,311,305.97)"
36,Solar1200,1520,"($1,430,374.92)"
37,Les fifrelins,1504,"($1,589,637.74)"
38,Châlon’s Limited,1065,"($1,635,975.24)"
39,Les Backstreet Boyz,1479,"($1,650,139.33)"
40,Les Clunsois,1100,"($1,688,975.09)"
41,Le Renard,1100,"($1,695,975.29)"
42,team11,1100,"($1,754,686.03)"
43,BR Électricité,1100,"($1,782,135.98)"
44,AL-Suppliers,1363,"($1,880,155.15)"
45,Les foufous2,1467,"($1,886,099.25)"
46,Solar Cover,1100,"($1,920,114.91)"
47,ça zinzinule,1549,"($1,935,745.73)"
48,PPM CORP. AND ASSOCIATES,1188,"($1,961,446.76)"
49,Nuclear > Solar,1484,"($1,996,921.94)"
50,PoêleWater,1369,"($2,046,455.76)"
51,Solar Team,1100,"($2,082,277.34)"
52,ANTIBE,1480,"($2,114,722.56)"
53,151160,1384,"($2,148,036.36)"
54,D’or et de platine,1100,"($2,177,974.78)"
55,Vivrela,1100,"($2,177,974.78)"
56,Chad Industries,1100,"($2,177,974.78)"
57,Factorylearn,1100,"($2,177,974.78)"
58,L'Horizon,1100,"($2,177,974.78)"
59,Pucela,1100,"($2,177,974.78)"
60,Les foufous,1100,"($2,177,974.78)"
61,équipe sans action,1100,"($2,177,974.78)"
62,Erasmus,1277,"($2,339,175.55)"
63,xX_K1ll3rC4rd1_Xx,1096,"($2,358,164.45)"
64,Cocorico,1398,"($2,362,142.10)"
65,Nom d’équipe,1100,"($2,400,474.97)"
66,solo factory,1100,"($2,451,685.71)"
67,TEAM257778126,1100,"($2,492,368.08)"
68,Palanca,1100,"($2,586,974.72)"
69,Equipe 7,1410,"($2,740,146.95)"
70,HPC 220,1045,"($2,812,188.87)"
71,27kiπne,1356,"($2,815,813.78)"
72,J&TS,1100,"($3,047,975.06)"
73,A&C,1214,"($3,355,875.86)"
74,Ninte,1387,"($3,489,200.41)"
75,décUV,1405,"($3,708,911.31)"
76,GADZ CREDA,954,"($4,099,303.54)"
