,Team,Orders Out,Cash
0,groupe13,6366,3486098.443072
1,Les coquelicots,6599,3257555.508499
2,HomeIsNotAWorkPlace,5201,3166394.542918
3,Photovoltamites,4726,2946061.196054
4,GPTeam,4267,2393427.809521
5,pacyma,5623,2306582.376419
6,CookieClickerPGM,5391,2233999.080042
7,Lux,6305,1916452.656578
8,SalsaBaguette,5063,1912138.371546
9,CapitaineAbandonné,3266,1623664.360606
10,Serious team,5500,1496261.93645
11,Équipe__93183,4932,1396973.800869
12,Panelli 2000,4525,1390741.623647
13,Solairestp,6249,1256338.151567
14,Solar leaders,5944,1244167.763082
15,EHTP,2990,1222278.051343
16,L'OBRG,6482,1200143.878799
17,Missile Sol-Air,5335,937259.580717
18,Campagn'Arts Sibersssois,4969,922873.043013
19,Harissa,3085,875416.823826
20,Les 4 fantastiques,4253,863485.290557
21,La Qualiteam,6049,697795.682447
22,Les campagnards,4913,693845.620354
23,ça zinzinule,3927,648190.300679
24,ANTIBE,4394,647269.7748
25,Les Backstreet Boyz,4414,627045.535632
26,PPM CORP. AND ASSOCIATES,3750,567612.013288
27,Le Renard,2678,558723.218155
28,The_team,6011,534232.665927
29,Le dernier rang,4446,451984.056363
30,Cocorico,3758,446919.117925
31,Saison raclette ouverte,2173,444920.558133
32,team11,2966,427344.125634
33,DinoCo,3891,425191.892306
34,Col partners,2343,407807.91117
35,Châlon’s Limited,2619,406256.068498
36,Les Clunsois,2980,363650.125801
37,ElectroFusion innovation Inc.,4650,354529.966665
38,PoêleWater,3070,352104.953547
39,BRJEUX,3739,289658.395251
40,Les fifrelins,4395,284235.189166
41,Les foufous2,4019,266556.001225
42,Equipe_42,6050,264709.205572
43,Max Verstappen,3078,262176.075806
44,BR Électricité,3077,262062.697484
45,Nuclear > Solar,4138,256513.572456
46,Solary,6222,248528.155902
47,Solar1200,4285,228503.617548
48,151160,3948,186461.9288
49,Solar Cover,3058,173198.162375
50,LeCercle,5344,49934.526394
51,xX_K1ll3rC4rd1_Xx,2904,-69868.501304
52,Solar Team,2542,-88642.05359
53,AL-Suppliers,3918,-131345.223791
54,27kiπne,3693,-235104.068133
55,Emily Franquiel,3112,-247734.772584
56,Ninte,4184,-372681.507606
57,Equipe 7,4303,-671930.254159
58,Factorylearn,2596,-695794.335033
59,HPC 220,2998,-762691.073696
60,CACIB LargeCap Industry,6138,-973154.647717
61,Palanca,2954,-1096827.301122
62,Pucela,2816,-1191913.896713
63,décUV,3645,-1269100.79267
64,Erasmus,1523,-1408865.20397
65,GADZ CREDA,4695,-1438113.734187
66,A&C,3567,-1587202.298783
67,Nom d’équipe,3092,-2174103.200008
68,Vivrela,1896,-2572102.719325
69,J&TS,3124,-2716741.584003
70,TEAM257778126,3114,-4085550.082591
71,L'Horizon,2951,-5569100.692367
72,solo factory,3292,-7269593.48663
73,D’or et de platine,3292,-7561100.998531
74,Chad Industries,3280,-7708101.2238
75,équipe sans action,3292,-8041101.231181
76,Les foufous,3304,-8041101.231181
