,Team,Orders Out,Cash
0,SalsaBaguette,2649,"$1,540,180.47"
1,The_team,3111,"$1,283,362.13"
2,groupe13,3262,"$1,106,662.43"
3,CACIB LargeCap Industry,2859,"$969,944.96"
4,Photovoltamites,2450,"$878,749.78"
5,Les coquelicots,3318,"$876,047.55"
6,HomeIsNotAWorkPlace,2710,"$791,685.71"
7,Lux,3204,"$777,116.85"
8,Missile Sol-Air,2629,"$633,748.36"
9,Équipe__93183,2341,"$579,685.23"
10,Solar leaders,2791,"$534,309.44"
11,GPTeam,2392,"$513,481.73"
12,Les campagnards,2281,"$509,372.84"
13,Solary,2914,"$462,163.29"
14,CookieClickerPGM,2940,"$452,313.32"
15,Campagn'Arts Sibersssois,2260,"$392,875.29"
16,La Qualiteam,2810,"$360,724.52"
17,ElectroFusion innovation Inc.,2223,"$331,388.49"
18,Solairestp,2930,"$298,990.22"
19,BRJEUX,1663,"$273,659.72"
20,Le dernier rang,1955,"$255,825.83"
21,Serious team,2442,"$146,913.00"
22,L'OBRG,3234,"$142,958.05"
23,LeCercle,2521,"$67,209.23"
24,Panelli 2000,2416,"($17,944.43)"
25,Saison raclette ouverte,1132,"($111,578.26)"
26,pacyma,2787,"($121,285.76)"
27,CapitaineAbandonné,1667,"($129,771.35)"
28,Harissa,1718,"($185,141.40)"
29,Le Renard,1717,"($238,600.94)"
30,EHTP,1693,"($241,970.90)"
31,Col partners,1440,"($250,657.63)"
32,Châlon’s Limited,1540,"($260,713.30)"
33,Les 4 fantastiques,2340,"($279,174.80)"
34,Max Verstappen,1732,"($419,733.21)"
35,Equipe_42,2876,"($441,677.78)"
36,Cocorico,2162,"($483,605.34)"
37,Les Clunsois,1644,"($486,748.56)"
38,Solar1200,2439,"($630,104.68)"
39,Les fifrelins,2408,"($655,075.69)"
40,Nuclear > Solar,2334,"($702,422.69)"
41,Emily Franquiel,1732,"($728,321.13)"
42,team11,1676,"($775,009.38)"
43,BR Électricité,1732,"($895,335.51)"
44,ANTIBE,2426,"($931,705.08)"
45,PPM CORP. AND ASSOCIATES,1972,"($959,448.31)"
46,Les Backstreet Boyz,2421,"($980,640.07)"
47,DinoCo,2165,"($1,003,244.12)"
48,Solar Cover,1724,"($1,010,334.58)"
49,ça zinzinule,2410,"($1,080,996.19)"
50,xX_K1ll3rC4rd1_Xx,1654,"($1,119,540.17)"
51,Les foufous2,2209,"($1,198,503.90)"
52,Solar Team,1615,"($1,248,453.06)"
53,PoêleWater,1907,"($1,286,456.32)"
54,AL-Suppliers,2205,"($1,365,093.39)"
55,Erasmus,1523,"($1,408,863.22)"
56,27kiπne,2115,"($1,454,290.75)"
57,151160,2226,"($1,522,536.89)"
58,Factorylearn,1668,"($1,636,480.44)"
59,HPC 220,1662,"($1,639,939.74)"
60,Equipe 7,2342,"($2,153,960.21)"
61,Ninte,2241,"($2,204,888.44)"
62,A&C,1978,"($2,404,626.45)"
63,Pucela,1728,"($2,416,100.45)"
64,Vivrela,1732,"($2,477,600.36)"
65,J&TS,1732,"($2,497,101.07)"
66,décUV,2138,"($2,522,412.12)"
67,Nom d’équipe,1732,"($2,654,600.94)"
68,Palanca,1638,"($2,714,975.99)"
69,GADZ CREDA,2168,"($2,764,929.65)"
70,TEAM257778126,1732,"($3,139,024.91)"
71,D’or et de platine,1732,"($3,631,100.21)"
72,Chad Industries,1732,"($3,631,100.21)"
73,Les foufous,1732,"($3,631,100.21)"
74,équipe sans action,1732,"($3,631,100.21)"
75,L'Horizon,1732,"($3,987,590.03)"
76,solo factory,1732,"($4,074,592.40)"
