,Team,Orders Out,Cash
0,Les coquelicots,4470,"$1,735,033.92"
1,Lux,4252,"$1,704,566.40"
2,groupe13,4338,"$1,627,849.56"
3,Photovoltamites,3224,"$1,603,249.49"
4,HomeIsNotAWorkPlace,3483,"$1,264,935.15"
5,SalsaBaguette,3460,"$1,121,045.33"
6,GPTeam,3049,"$831,943.87"
7,Serious team,3437,"$742,099.92"
8,Missile Sol-Air,3419,"$563,685.65"
9,La Qualiteam,3937,"$556,817.87"
10,EHTP,2107,"$519,028.69"
11,LeCercle,3436,"$492,458.92"
12,Solar leaders,3908,"$474,659.05"
13,pacyma,3687,"$463,333.66"
14,L'OBRG,4393,"$440,707.66"
15,Équipe__93183,3122,"$431,434.88"
16,The_team,4159,"$407,298.79"
17,Equipe_42,4022,"$403,571.58"
18,CookieClickerPGM,3707,"$370,125.38"
19,Panelli 2000,3062,"$345,055.17"
20,ElectroFusion innovation Inc.,3064,"$229,075.52"
21,Les campagnards,3031,"$227,359.93"
22,Les 4 fantastiques,2935,"$199,611.32"
23,Solary,4034,"$199,404.92"
24,BRJEUX,2257,"$199,034.35"
25,Harissa,2162,"$180,858.45"
26,CapitaineAbandonné,2076,"$180,165.50"
27,Le dernier rang,2702,"$171,517.93"
28,Campagn'Arts Sibersssois,3042,"$167,499.80"
29,Solairestp,4072,"$129,089.72"
30,Le Renard,2068,"$91,848.95"
31,Cocorico,2694,"$29,207.03"
32,DinoCo,2714,"($42,244.56)"
33,Max Verstappen,2164,"($52,214.61)"
34,Solar1200,3050,"($94,167.47)"
35,CACIB LargeCap Industry,3909,"($122,876.19)"
36,Nuclear > Solar,2928,"($144,922.98)"
37,Châlon’s Limited,1881,"($151,900.96)"
38,Saison raclette ouverte,1456,"($192,578.59)"
39,Les fifrelins,3056,"($198,076.01)"
40,Col partners,1742,"($243,157.86)"
41,PPM CORP. AND ASSOCIATES,2548,"($252,949.07)"
42,team11,2072,"($350,155.37)"
43,Solar Cover,2156,"($507,170.99)"
44,Les Backstreet Boyz,3044,"($513,390.58)"
45,Emily Franquiel,2164,"($594,633.92)"
46,ça zinzinule,2914,"($599,933.95)"
47,xX_K1ll3rC4rd1_Xx,2043,"($626,540.54)"
48,ANTIBE,3074,"($629,986.81)"
49,PoêleWater,2287,"($726,456.65)"
50,BR Électricité,2164,"($760,217.09)"
51,151160,2791,"($773,287.21)"
52,Les foufous2,2770,"($914,754.49)"
53,Solar Team,1903,"($938,203.48)"
54,AL-Suppliers,2781,"($957,093.90)"
55,Les Clunsois,2076,"($989,949.18)"
56,27kiπne,2611,"($1,145,790.93)"
57,HPC 220,2094,"($1,191,940.08)"
58,Erasmus,1523,"($1,408,863.77)"
59,Factorylearn,1946,"($1,511,793.26)"
60,Ninte,2885,"($1,547,888.72)"
61,Palanca,2034,"($1,622,326.40)"
62,Pucela,2041,"($1,638,850.69)"
63,Equipe 7,2990,"($1,696,304.32)"
64,A&C,2502,"($1,925,701.63)"
65,décUV,2663,"($2,140,412.43)"
66,Nom d’équipe,2164,"($2,565,101.55)"
67,GADZ CREDA,3032,"($2,820,727.03)"
68,J&TS,2164,"($2,864,101.81)"
69,Vivrela,1808,"($2,902,100.88)"
70,TEAM257778126,2164,"($3,850,025.37)"
71,L'Horizon,2164,"($4,505,800.45)"
72,D’or et de platine,2164,"($4,621,100.49)"
73,Chad Industries,2164,"($4,621,100.49)"
74,Les foufous,2164,"($4,621,100.49)"
75,équipe sans action,2164,"($4,621,100.49)"
76,solo factory,2164,"($5,064,592.68)"
