,Team,Orders Out,Cash
0,groupe13,4530,"$1,904,849.51"
1,Les coquelicots,4694,"$1,890,533.81"
2,Photovoltamites,3372,"$1,825,249.44"
3,Lux,4461,"$1,822,616.31"
4,HomeIsNotAWorkPlace,3651,"$1,743,435.05"
5,GPTeam,3166,"$1,128,223.81"
6,SalsaBaguette,3589,"$965,720.26"
7,Serious team,3642,"$872,849.79"
8,Missile Sol-Air,3588,"$791,748.09"
9,LeCercle,3640,"$636,458.87"
10,CACIB LargeCap Industry,4103,"$604,623.75"
11,Équipe__93183,3266,"$593,434.82"
12,L'OBRG,4622,"$533,457.58"
13,Le dernier rang,2833,"$493,465.37"
14,EHTP,2188,"$489,778.64"
15,CapitaineAbandonné,2155,"$476,415.43"
16,Les campagnards,3197,"$450,759.83"
17,CookieClickerPGM,3874,"$428,062.81"
18,Equipe_42,4216,"$414,571.48"
19,Campagn'Arts Sibersssois,3212,"$411,999.67"
20,BRJEUX,2382,"$356,846.80"
21,Panelli 2000,3190,"$332,055.10"
22,Harissa,2246,"$299,058.42"
23,Les 4 fantastiques,3061,"$298,611.25"
24,ElectroFusion innovation Inc.,3190,"$284,762.94"
25,La Qualiteam,4138,"$244,796.96"
26,pacyma,3807,"$224,583.57"
27,Solar leaders,4132,"$155,758.95"
28,Cocorico,2781,"$115,457.01"
29,PPM CORP. AND ASSOCIATES,2644,"$107,050.84"
30,Le Renard,2127,"$80,748.93"
31,Max Verstappen,2248,"$30,547.34"
32,Solairestp,4266,"($9,410.38)"
33,Châlon’s Limited,1941,"($30,776.00)"
34,Col partners,1796,"($40,657.89)"
35,Les Backstreet Boyz,3170,"($40,890.66)"
36,Solar1200,3151,"($46,605.01)"
37,Saison raclette ouverte,1520,"($76,578.66)"
38,Solary,4267,"($195,420.20)"
39,Nuclear > Solar,3042,"($204,423.04)"
40,ANTIBE,3200,"($319,624.91)"
41,team11,2156,"($360,155.41)"
42,DinoCo,2807,"($362,682.14)"
43,PoêleWater,2357,"($432,456.70)"
44,Les fifrelins,3164,"($456,076.07)"
45,BR Électricité,2236,"($490,764.03)"
46,ça zinzinule,3006,"($503,684.00)"
47,Les foufous2,2896,"($503,754.62)"
48,Solar Cover,2240,"($516,077.32)"
49,AL-Suppliers,2893,"($537,093.96)"
50,Emily Franquiel,2248,"($591,833.98)"
51,xX_K1ll3rC4rd1_Xx,2100,"($618,103.06)"
52,151160,2899,"($701,287.28)"
53,Les Clunsois,2148,"($719,949.31)"
54,Solar Team,1951,"($789,078.54)"
55,27kiπne,2701,"($971,790.97)"
56,Factorylearn,2006,"($1,289,605.81)"
57,HPC 220,2166,"($1,364,940.12)"
58,Erasmus,1523,"($1,408,863.88)"
59,Palanca,2118,"($1,574,326.43)"
60,Equipe 7,3116,"($1,578,304.39)"
61,Ninte,2993,"($1,728,888.78)"
62,A&C,2614,"($1,836,701.67)"
63,Pucela,2109,"($2,082,850.73)"
64,décUV,2753,"($2,126,037.48)"
65,J&TS,2248,"($2,570,101.95)"
66,Nom d’équipe,2236,"($2,597,601.64)"
67,The_team,4345,"($2,652,389.10)"
68,GADZ CREDA,3176,"($2,814,148.99)"
69,Vivrela,1815,"($2,875,851.04)"
70,TEAM257778126,2236,"($4,077,025.45)"
71,L'Horizon,2236,"($4,542,300.47)"
72,Chad Industries,2236,"($5,062,100.55)"
73,équipe sans action,2248,"($5,062,100.56)"
74,Les foufous,2248,"($5,062,100.56)"
75,D’or et de platine,2248,"($5,062,100.56)"
76,solo factory,2236,"($5,505,592.74)"
