,Team,Orders Out,Cash
0,groupe13,5221,2549099.308944
1,Photovoltamites,3847,2265499.267871
2,Les coquelicots,5392,2115033.449774
3,HomeIsNotAWorkPlace,4179,1912934.730842
4,Lux,5089,1615516.057019
5,GPTeam,3525,1390971.085712
6,SalsaBaguette,4061,1338814.977754
7,LeCercle,4240,1201458.706777
8,pacyma,4451,1177583.356372
9,Solar leaders,4842,1099058.644182
10,La Qualiteam,4814,1024796.706316
11,Équipe__93183,3906,945934.641692
12,L'OBRG,5284,930957.348804
13,CookieClickerPGM,4401,871187.544133
14,Panelli 2000,3624,646054.897641
15,BRJEUX,2807,621471.6058
16,Solairestp,4966,567589.309216
17,Missile Sol-Air,4126,566435.434913
18,Serious team,4331,557786.910421
19,Le dernier rang,3348,548667.58761
20,Les 4 fantastiques,3439,529111.048842
21,EHTP,2441,528528.511045
22,ElectroFusion innovation Inc.,3655,522700.155062
23,Harissa,2498,518658.335865
24,PPM CORP. AND ASSOCIATES,2996,458050.51522
25,Solary,4959,375066.939765
26,CapitaineAbandonné,2517,294915.120848
27,Le Renard,2314,289761.378147
28,Les Clunsois,2412,270050.444969
29,Cocorico,3095,250156.934359
30,Solar1200,3467,236116.212042
31,Col partners,1955,223276.954262
32,Les Backstreet Boyz,3548,166609.049543
33,Nuclear > Solar,3384,151076.785795
34,Saison raclette ouverte,1708,140421.158579
35,Les campagnards,3745,109384.518458
36,Campagn'Arts Sibersssois,3770,90686.812756
37,Max Verstappen,2490,85047.769542
38,Châlon’s Limited,2161,35348.876845
39,Les fifrelins,3560,-60076.330541
40,ça zinzinule,3303,-135871.669988
41,AL-Suppliers,3229,-153094.246634
42,DinoCo,3148,-186182.387291
43,team11,2418,-272655.508144
44,CACIB LargeCap Industry,4800,-302626.783255
45,ANTIBE,3578,-314539.246886
46,BR Électricité,2500,-319919.445983
47,The_team,4903,-340640.348937
48,PoêleWater,2567,-359456.901606
49,151160,3240,-374537.456426
50,Emily Franquiel,2512,-506834.152399
51,xX_K1ll3rC4rd1_Xx,2344,-512367.73175
52,Solar Cover,2504,-523346.276674
53,Les foufous2,3274,-556755.02992
54,Solar Team,2127,-600953.795077
55,27kiπne,3001,-761291.08705
56,Factorylearn,2180,-1055043.509066
57,HPC 220,2430,-1103940.352663
58,Equipe 7,3494,-1287804.590041
59,Palanca,2382,-1315326.618667
60,Erasmus,1523,-1408864.196707
61,Ninte,3389,-1419222.348829
62,Equipe_42,4865,-1423676.587748
63,A&C,2966,-1661201.813126
64,Pucela,2329,-1843850.896778
65,décUV,3050,-1915850.1936
66,GADZ CREDA,3704,-2278360.200591
67,Nom d’équipe,2500,-2334602.015223
68,J&TS,2512,-2611352.380443
69,Vivrela,1836,-2797101.484499
70,TEAM257778126,2500,-4014025.739838
71,L'Horizon,2500,-4747800.523297
72,D’or et de platine,2500,-5642600.663463
73,Chad Industries,2500,-5944100.722754
74,Les foufous,2512,-5944100.732288
75,équipe sans action,2512,-5944100.732288
76,solo factory,2512,-6387592.910254
