,Team,Orders Out,Cash
0,groupe13,3648,"$1,442,724.80"
1,Photovoltamites,2727,"$1,080,499.68"
2,HomeIsNotAWorkPlace,3022,"$1,055,685.52"
3,Lux,3587,"$1,005,966.69"
4,Les coquelicots,3734,"$961,534.31"
5,SalsaBaguette,2915,"$894,000.66"
6,Les campagnards,2533,"$878,147.71"
7,GPTeam,2637,"$725,091.61"
8,La Qualiteam,3200,"$651,224.37"
9,Solar leaders,3187,"$584,309.31"
10,ElectroFusion innovation Inc.,2518,"$568,138.34"
11,CACIB LargeCap Industry,3219,"$560,845.66"
12,Campagn'Arts Sibersssois,2522,"$538,500.11"
13,pacyma,3156,"$531,333.91"
14,Équipe__93183,2618,"$459,435.12"
15,CookieClickerPGM,3187,"$349,625.67"
16,Solary,3305,"$349,013.11"
17,The_team,3525,"$339,861.79"
18,Missile Sol-Air,2880,"$281,935.78"
19,Equipe_42,3262,"$255,822.02"
20,LeCercle,2821,"$221,209.12"
21,L'OBRG,3637,"$188,207.89"
22,Serious team,2757,"$85,162.79"
23,BRJEUX,1866,"$47,909.58"
24,Harissa,1874,"$6,258.54"
25,Panelli 2000,2650,"($27,944.58)"
26,Châlon’s Limited,1656,"($95,525.83)"
27,Les 4 fantastiques,2546,"($114,490.02)"
28,Saison raclette ouverte,1250,"($139,578.39)"
29,Solairestp,3309,"($195,159.92)"
30,Le dernier rang,2198,"($224,889.31)"
31,Max Verstappen,1888,"($228,918.16)"
32,CapitaineAbandonné,1817,"($230,271.56)"
33,Le Renard,1864,"($237,388.48)"
34,Cocorico,2336,"($254,305.39)"
35,Les Clunsois,1788,"($368,948.62)"
36,Nuclear > Solar,2547,"($379,672.78)"
37,Col partners,1526,"($433,657.68)"
38,EHTP,1843,"($435,471.06)"
39,DinoCo,2359,"($504,744.29)"
40,Les fifrelins,2642,"($505,075.78)"
41,Solar1200,2673,"($596,604.80)"
42,Emily Franquiel,1888,"($601,821.24)"
43,PPM CORP. AND ASSOCIATES,2180,"($663,948.61)"
44,team11,1796,"($733,905.27)"
45,BR Électricité,1876,"($751,929.37)"
46,Les Backstreet Boyz,2655,"($762,140.25)"
47,ça zinzinule,2597,"($775,746.28)"
48,ANTIBE,2660,"($841,390.16)"
49,PoêleWater,2037,"($883,456.43)"
50,Solar Cover,1880,"($907,334.76)"
51,Les foufous2,2397,"($988,004.10)"
52,151160,2434,"($1,075,537.01)"
53,Solar Team,1719,"($1,118,765.71)"
54,xX_K1ll3rC4rd1_Xx,1792,"($1,261,290.35)"
55,27kiπne,2295,"($1,350,790.81)"
56,Erasmus,1523,"($1,408,863.42)"
57,Factorylearn,1733,"($1,420,980.54)"
58,AL-Suppliers,2413,"($1,461,093.57)"
59,HPC 220,1818,"($1,640,939.86)"
60,Ninte,2457,"($1,980,888.54)"
61,Equipe 7,2576,"($2,108,314.51)"
62,Pucela,1806,"($2,168,100.60)"
63,A&C,2177,"($2,207,876.53)"
64,Palanca,1764,"($2,242,163.73)"
65,décUV,2325,"($2,415,412.22)"
66,Vivrela,1785,"($2,443,850.52)"
67,GADZ CREDA,2456,"($2,472,054.83)"
68,Nom d’équipe,1888,"($2,669,601.17)"
69,J&TS,1888,"($2,905,101.37)"
70,TEAM257778126,1888,"($3,282,025.07)"
71,Chad Industries,1876,"($4,072,100.30)"
72,D’or et de platine,1888,"($4,072,100.31)"
73,équipe sans action,1888,"($4,072,100.31)"
74,Les foufous,1888,"($4,072,100.31)"
75,L'Horizon,1888,"($4,433,090.28)"
76,solo factory,1876,"($4,515,592.49)"
