,Team,Orders Out,Cash
0,groupe13,7134,4182098.232117
1,SalsaBaguette,5831,3509110.469258
2,HomeIsNotAWorkPlace,5753,3424394.206326
3,Les coquelicots,7335,3308687.936465
4,Photovoltamites,5223,3135810.983085
5,CookieClickerPGM,5967,3067498.795523
6,pacyma,6379,2948582.140094
7,GPTeam,4622,2651875.100425
8,Lux,7127,2577852.363928
9,Équipe__93183,5652,2085473.595321
10,Serious team,6305,1982232.869072
11,Panelli 2000,4999,1853241.399459
12,Missile Sol-Air,6068,1770809.352938
13,CapitaineAbandonné,3658,1770664.203043
14,Solairestp,7200,1725798.760689
15,Solar leaders,6771,1652302.919273
16,EHTP,3266,1382777.908519
17,PPM CORP. AND ASSOCIATES,4262,1315611.747464
18,La Qualiteam,6787,1259232.805387
19,Campagn'Arts Sibersssois,5779,1186247.656963
20,Les fifrelins,4907,1176734.911704
21,Les campagnards,5602,1100595.141063
22,Harissa,3361,1050016.710834
23,Solary,7046,992690.300887
24,The_team,6651,899794.954376
25,DinoCo,4248,858611.055874
26,L'OBRG,7249,838456.130735
27,ça zinzinule,4240,807502.626108
28,BRJEUX,4422,766408.15065
29,Le Renard,2822,764223.168462
30,team11,3222,737344.006931
31,ANTIBE,4808,727173.166526
32,Les Clunsois,3268,714649.918579
33,Nuclear > Solar,4567,671263.375716
34,Solar Cover,3346,667472.747703
35,Les foufous2,4435,655930.556969
36,151160,4316,614461.753497
37,Châlon’s Limited,2811,605715.977067
38,LeCercle,6112,598218.20701
39,PoêleWater,3300,509104.732395
40,Les 4 fantastiques,4716,508797.472069
41,Col partners,2522,496682.764723
42,Les Backstreet Boyz,4910,484045.226043
43,ElectroFusion innovation Inc.,5357,450553.13901
44,Solar1200,4783,435159.723714
45,AL-Suppliers,4302,432654.437678
46,Cocorico,4127,389494.034819
47,BR Électricité,3365,350074.96156
48,Saison raclette ouverte,2379,283920.343666
49,Le dernier rang,5114,278783.775231
50,Max Verstappen,3412,269009.85811
51,Solar Team,2734,195857.681838
52,xX_K1ll3rC4rd1_Xx,3180,98631.376336
53,27kiπne,4039,46395.798356
54,Emily Franquiel,3388,7565.039136
55,Ninte,4603,-117522.85948
56,CACIB LargeCap Industry,6995,-278905.260025
57,HPC 220,3286,-366191.311886
58,Equipe 7,4717,-454930.450413
59,Factorylearn,2768,-870169.670625
60,Pucela,3022,-963726.565425
61,A&C,3935,-1221202.53829
62,Erasmus,1523,-1408865.554985
63,décUV,3865,-1502350.909587
64,GADZ CREDA,5271,-1505098.419606
65,Palanca,3230,-1850390.026571
66,Nom d’équipe,3380,-1933603.610034
67,Vivrela,1919,-2485853.087153
68,J&TS,3412,-3423992.04316
69,Equipe_42,6875,-4177294.415833
70,TEAM257778126,3402,-5063800.381346
71,L'Horizon,3089,-5963600.740304
72,solo factory,3338,-7203593.692661
73,D’or et de platine,3568,-8810601.096189
74,équipe sans action,3568,-9031101.417714
75,Les foufous,3580,-9031101.417714
76,Chad Industries,3568,-9031101.417714
