,Team,Orders Out,Cash
0,groupe13,7038,4265098.255439
1,Les coquelicots,7239,3448187.988944
2,HomeIsNotAWorkPlace,5681,3397394.241894
3,SalsaBaguette,5735,3303567.691564
4,Photovoltamites,5156,3217561.010481
5,CookieClickerPGM,5895,2936311.334144
6,Lux,7019,2638352.403765
7,pacyma,6283,2588582.168109
8,GPTeam,4569,2440750.125847
9,Équipe__93183,5562,2063973.618547
10,Serious team,6161,2043732.955461
11,Missile Sol-Air,5975,1841459.386209
12,Panelli 2000,4937,1763741.426265
13,Solar leaders,6686,1676865.460346
14,Solairestp,7060,1592298.804353
15,CapitaineAbandonné,3606,1575664.222569
16,La Qualiteam,6689,1353295.355819
17,Les campagnards,5513,1349345.211174
18,Solary,6961,1230765.350432
19,EHTP,3220,1210277.933663
20,Harissa,3325,1111816.726115
21,ANTIBE,4754,1077946.651281
22,ElectroFusion innovation Inc.,5250,1076628.710394
23,PPM CORP. AND ASSOCIATES,4198,1075611.776441
24,LeCercle,6044,987473.4484
25,Nuclear > Solar,4513,955763.408622
26,Les fifrelins,4843,936734.939645
27,ça zinzinule,4197,910565.151315
28,Le Renard,2798,772573.177528
29,DinoCo,4195,659861.065998
30,team11,3179,656094.029961
31,Solar1200,4720,641524.329179
32,Châlon’s Limited,2787,631403.49088
33,L'OBRG,7130,605206.15074
34,BRJEUX,4338,602908.18182
35,Campagn'Arts Sibersssois,5635,602747.694506
36,Les Clunsois,3232,579649.945074
37,Les 4 fantastiques,4652,570297.525649
38,Le dernier rang,5032,552983.8247
39,The_team,6564,513919.969448
40,Solar Cover,3298,487837.350923
41,Les foufous2,4376,434680.603397
42,151160,4268,434461.770541
43,Cocorico,4085,402194.046425
44,Col partners,2496,391620.27561
45,BR Électricité,3329,387998.430165
46,PoêleWater,3270,383104.765294
47,Saison raclette ouverte,2353,300920.378212
48,AL-Suppliers,4254,252654.476468
49,Les Backstreet Boyz,4840,221545.266065
50,Max Verstappen,3370,204717.679413
51,Emily Franquiel,3352,172765.069763
52,xX_K1ll3rC4rd1_Xx,3144,166631.396778
53,Solar Team,2710,95545.214379
54,27kiπne,3993,70395.817519
55,Ninte,4549,-320022.837223
56,Equipe 7,4663,-390430.422979
57,HPC 220,3250,-489003.786418
58,CACIB LargeCap Industry,6872,-742717.678723
59,Factorylearn,2746,-960544.623672
60,GADZ CREDA,5199,-1055434.310279
61,Pucela,2996,-1067914.047451
62,A&C,3887,-1239202.505005
63,Palanca,3194,-1366577.491425
64,décUV,3825,-1397350.893023
65,Erasmus,1523,-1408865.509201
66,Nom d’équipe,3344,-2059603.560314
67,Vivrela,1916,-2497103.041134
68,J&TS,3364,-3452116.963751
69,TEAM257778126,3366,-4627144.082601
70,Equipe_42,6767,-4631794.036894
71,L'Horizon,3083,-5854100.733521
72,solo factory,3335,-7212593.668956
73,D’or et de platine,3532,-8444601.083353
74,Les foufous,3544,-8923101.387936
75,Chad Industries,3532,-8923101.387936
76,équipe sans action,3532,-8923101.387936
