,Team,Orders Out,Cash
0,SalsaBaguette,1597,"$775,415.47"
1,Lux,1715,"$514,567.52"
2,Missile Sol-Air,1630,"$480,998.72"
3,Solairestp,1594,"$453,495.61"
4,ElectroFusion innovation Inc.,1213,"$434,777.06"
5,groupe13,1686,"$402,662.89"
6,Solar leaders,1497,"$377,802.18"
7,Serious team,1389,"$323,913.91"
8,Équipe__93183,1347,"$315,185.77"
9,Photovoltamites,1453,"$309,578.33"
10,La Qualiteam,1465,"$267,290.25"
11,L'OBRG,1737,"$262,247.60"
12,Equipe_42,1546,"$182,019.68"
13,Les campagnards,1421,"$172,773.36"
14,Campagn'Arts Sibersssois,1342,"$111,150.91"
15,HomeIsNotAWorkPlace,1520,"$80,873.87"
16,GPTeam,1415,"$72,424.77"
17,Les coquelicots,1780,"$66,907.67"
18,BRJEUX,937,"$63,285.26"
19,Le dernier rang,1082,"$58,416.39"
20,LeCercle,1462,"($9,196.50)"
21,pacyma,1577,"($68,006.56)"
22,CookieClickerPGM,1829,"($97,571.43)"
23,CACIB LargeCap Industry,1417,"($178,483.63)"
24,Solary,1661,"($446,263.89)"
25,The_team,1577,"($543,379.03)"
26,Col partners,1050,"($577,743.22)"
27,Saison raclette ouverte,584,"($649,265.32)"
28,CapitaineAbandonné,1087,"($791,056.68)"
29,Panelli 2000,1490,"($861,943.88)"
30,EHTP,1086,"($1,000,173.25)"
31,Les 4 fantastiques,1450,"($1,067,674.29)"
32,Harissa,1098,"($1,150,391.09)"
33,DinoCo,1383,"($1,255,055.98)"
34,Emily Franquiel,1112,"($1,295,974.85)"
35,Max Verstappen,1112,"($1,295,975.06)"
36,Les Backstreet Boyz,1497,"($1,582,639.35)"
37,Les fifrelins,1522,"($1,623,637.75)"
38,Châlon’s Limited,1076,"($1,635,975.26)"
39,Les Clunsois,1112,"($1,688,975.11)"
40,Le Renard,1112,"($1,695,975.31)"
41,team11,1112,"($1,754,686.04)"
42,BR Électricité,1112,"($1,782,135.99)"
43,Solar1200,1538,"($1,805,874.94)"
44,Les foufous2,1483,"($1,826,099.26)"
45,AL-Suppliers,1379,"($1,834,592.66)"
46,PPM CORP. AND ASSOCIATES,1200,"($1,916,446.79)"
47,Solar Cover,1112,"($1,920,114.93)"
48,Nuclear > Solar,1498,"($1,941,984.46)"
49,ça zinzinule,1567,"($2,011,245.74)"
50,PoêleWater,1379,"($2,016,455.77)"
51,ANTIBE,1498,"($2,047,430.91)"
52,Solar Team,1112,"($2,082,277.36)"
53,151160,1400,"($2,088,036.37)"
54,D’or et de platine,1112,"($2,177,974.79)"
55,Vivrela,1112,"($2,177,974.79)"
56,Factorylearn,1112,"($2,177,974.79)"
57,Chad Industries,1112,"($2,177,974.79)"
58,L'Horizon,1112,"($2,177,974.79)"
59,équipe sans action,1112,"($2,177,974.79)"
60,Pucela,1112,"($2,177,974.79)"
61,Les foufous,1112,"($2,177,974.79)"
62,xX_K1ll3rC4rd1_Xx,1108,"($2,322,164.47)"
63,Cocorico,1414,"($2,330,642.13)"
64,Erasmus,1295,"($2,339,175.56)"
65,Nom d’équipe,1112,"($2,400,474.99)"
66,solo factory,1112,"($2,451,685.72)"
67,TEAM257778126,1112,"($2,492,368.09)"
68,Palanca,1112,"($2,586,974.73)"
69,27kiπne,1372,"($2,767,813.79)"
70,HPC 220,1067,"($2,812,188.89)"
71,Equipe 7,1428,"($2,974,146.97)"
72,J&TS,1112,"($3,047,975.08)"
73,A&C,1230,"($3,355,875.87)"
74,Ninte,1397,"($3,459,200.44)"
75,décUV,1421,"($3,708,911.33)"
76,GADZ CREDA,966,"($4,099,303.57)"
