,Team,Orders Out,Cash
0,Photovoltamites,4437,2714748.808362
1,groupe13,5992,2674098.64433
2,Les coquelicots,6145,2627532.314136
3,SalsaBaguette,4657,2279659.302622
4,Lux,5853,2262915.309358
5,HomeIsNotAWorkPlace,4850,2046871.344997
6,GPTeam,4037,2008697.947523
7,pacyma,5198,1482082.545031
8,La Qualiteam,5613,1478295.893272
9,CookieClickerPGM,5045,1299124.293301
10,CapitaineAbandonné,3017,1160476.955921
11,Solar leaders,5587,1118295.468295
12,Équipe__93183,4665,1106043.983112
13,EHTP,2819,1036028.140065
14,L'OBRG,6056,949081.574368
15,Panelli 2000,4221,883991.781081
16,Les 4 fantastiques,3979,873235.435048
17,Serious team,5033,712848.141682
18,Harissa,2907,601608.043474
19,Le Renard,2609,598561.264918
20,PPM CORP. AND ASSOCIATES,3482,590612.19819
21,Les Clunsois,2806,517050.202316
22,Les Backstreet Boyz,4125,495233.22958
23,team11,2808,484844.212393
24,Solary,5704,428915.912313
25,Les campagnards,4473,379658.405007
26,CACIB LargeCap Industry,5564,358095.638894
27,ANTIBE,4131,276613.694453
28,Châlon’s Limited,2498,260713.619212
29,Max Verstappen,2900,259417.804783
30,PoêleWater,2920,198105.103293
31,ElectroFusion innovation Inc.,4259,150324.423524
32,Solairestp,5732,148088.365442
33,Solar1200,3974,145003.716284
34,ça zinzinule,3727,130190.415466
35,Solar Cover,2908,125735.808509
36,Missile Sol-Air,4859,115472.25842
37,Cocorico,3551,70231.680816
38,Nuclear > Solar,3883,46388.74246
39,Les foufous2,3819,34556.311651
40,AL-Suppliers,3727,-27095.011034
41,Saison raclette ouverte,2037,-31079.307147
42,BR Électricité,2903,-43548.618237
43,Les fifrelins,4095,-84014.60735
44,LeCercle,4964,-88541.885878
45,Le dernier rang,4020,-125835.726154
46,Col partners,2209,-127004.501936
47,Emily Franquiel,2934,-160034.658592
48,BRJEUX,3367,-160653.917082
49,Solar Team,2422,-280204.389016
50,Campagn'Arts Sibersssois,4492,-303626.656405
51,DinoCo,3642,-357120.417567
52,151160,3714,-358037.942821
53,27kiπne,3473,-514103.970422
54,xX_K1ll3rC4rd1_Xx,2726,-737368.34545
55,HPC 220,2824,-772253.439731
56,Equipe 7,4039,-869117.620407
57,The_team,5606,-896454.510888
58,Equipe_42,5598,-950915.552622
59,Ninte,3929,-1105931.376599
60,Factorylearn,2483,-1155544.180983
61,A&C,3410,-1244889.681429
62,Palanca,2776,-1270952.188842
63,Erasmus,1523,-1408864.975046
64,décUV,3477,-1558600.718396
65,Pucela,2680,-1729601.246894
66,GADZ CREDA,4379,-1818558.864813
67,J&TS,2946,-2103006.924205
68,Nom d’équipe,2918,-2122102.932634
69,Vivrela,1881,-2628352.460827
70,TEAM257778126,2940,-3865026.480368
71,L'Horizon,2949,-5565700.63853
72,D’or et de platine,3112,-7043600.934768
73,Chad Industries,3100,-7159101.144988
74,équipe sans action,3112,-7267101.158571
75,Les foufous,3124,-7267101.158571
76,solo factory,3112,-7269593.347535
