,Team,Orders Out,Cash
0,groupe13,4594,"$1,938,849.49"
1,Les coquelicots,4758,"$1,896,533.77"
2,Photovoltamites,3415,"$1,815,499.42"
3,Lux,4488,"$1,523,866.30"
4,GPTeam,3185,"$1,202,036.29"
5,HomeIsNotAWorkPlace,3675,"$1,170,435.03"
6,SalsaBaguette,3632,"$1,139,345.23"
7,Serious team,3702,"$1,097,849.76"
8,L'OBRG,4653,"$649,707.57"
9,CookieClickerPGM,3922,"$632,812.78"
10,Les campagnards,3223,"$490,859.82"
11,EHTP,2211,"$489,528.63"
12,Missile Sol-Air,3615,"$451,185.58"
13,pacyma,3867,"$449,583.55"
14,La Qualiteam,4174,"$379,796.95"
15,ElectroFusion innovation Inc.,3232,"$368,325.41"
16,Campagn'Arts Sibersssois,3261,"$360,499.64"
17,Solar leaders,4214,"$285,358.92"
18,Harissa,2258,"$282,258.42"
19,LeCercle,3663,"$279,708.86"
20,Les 4 fantastiques,3097,"$275,611.23"
21,Panelli 2000,3212,"$273,055.09"
22,Solairestp,4332,"$238,089.59"
23,Équipe__93183,3314,"$173,934.80"
24,Le Renard,2144,"$102,586.42"
25,BRJEUX,2417,"$95,346.78"
26,Cocorico,2807,"$51,557.00"
27,Châlon’s Limited,1961,"$45,598.99"
28,Solary,4327,"$30,392.26"
29,Col partners,1814,"$26,842.10"
30,Solar1200,3162,$332.48
31,Le dernier rang,2881,"($11,739.67)"
32,Saison raclette ouverte,1528,"($48,578.67)"
33,CapitaineAbandonné,2184,"($77,834.61)"
34,Max Verstappen,2260,"($85,943.81)"
35,PPM CORP. AND ASSOCIATES,2676,"($215,949.20)"
36,team11,2180,"($270,155.41)"
37,Les fifrelins,3200,"($321,076.10)"
38,ANTIBE,3218,"($323,716.06)"
39,Equipe_42,4282,"($332,428.58)"
40,Nuclear > Solar,3056,"($371,923.05)"
41,ça zinzinule,3033,"($398,246.52)"
42,BR Électricité,2260,"($400,946.34)"
43,Solar Cover,2264,"($428,056.51)"
44,DinoCo,2838,"($435,119.67)"
45,Les foufous2,2914,"($436,254.63)"
46,Les Backstreet Boyz,3206,"($456,890.70)"
47,AL-Suppliers,2909,"($477,093.96)"
48,Emily Franquiel,2272,"($507,833.99)"
49,CACIB LargeCap Industry,4169,"($514,876.32)"
50,xX_K1ll3rC4rd1_Xx,2123,"($575,535.36)"
51,Les Clunsois,2172,"($629,949.35)"
52,Solar Team,1967,"($722,203.56)"
53,151160,2930,"($728,037.29)"
54,PoêleWater,2377,"($824,456.72)"
55,27kiπne,2715,"($1,085,790.97)"
56,Factorylearn,2023,"($1,219,855.82)"
57,Erasmus,1523,"($1,408,863.89)"
58,HPC 220,2190,"($1,417,940.15)"
59,Equipe 7,3152,"($1,443,304.41)"
60,Palanca,2142,"($1,484,326.44)"
61,Ninte,3029,"($1,593,888.80)"
62,A&C,2646,"($1,868,201.69)"
63,Pucela,2129,"($2,007,850.75)"
64,décUV,2780,"($2,097,975.00)"
65,The_team,4398,"($2,430,764.25)"
66,J&TS,2272,"($2,486,101.99)"
67,Nom d’équipe,2260,"($2,513,601.67)"
68,GADZ CREDA,3224,"($2,637,169.84)"
69,Vivrela,1817,"($2,868,351.08)"
70,TEAM257778126,2260,"($4,148,025.48)"
71,L'Horizon,2260,"($4,542,300.48)"
72,D’or et de platine,2260,"($5,062,100.56)"
73,Chad Industries,2260,"($5,062,100.56)"
74,Les foufous,2272,"($5,062,100.57)"
75,équipe sans action,2272,"($5,062,100.57)"
76,solo factory,2260,"($5,505,592.75)"
