,Team,Orders Out,Cash
0,groupe13,7550,4444098.10884
1,HomeIsNotAWorkPlace,6089,3779894.019962
2,CookieClickerPGM,6305,3755811.152809
3,SalsaBaguette,6247,3697652.447816
4,Photovoltamites,5500,3670560.87756
5,Les coquelicots,7783,3659914.265849
6,Lux,7616,3141702.210069
7,pacyma,6795,3046582.007463
8,GPTeam,4841,2911229.95941
9,Équipe__93183,6042,2471973.482742
10,Serious team,6710,2367381.088145
11,Solar leaders,7311,2177302.746096
12,La Qualiteam,7196,2125357.607039
13,Solairestp,7742,2110298.592826
14,Panelli 2000,5269,1836741.267038
15,Les campagnards,5993,1804344.883298
16,CapitaineAbandonné,3896,1781164.101981
17,EHTP,3416,1490277.832711
18,Les fifrelins,5185,1343234.754108
19,Campagn'Arts Sibersssois,6211,1339247.450035
20,PPM CORP. AND ASSOCIATES,4538,1178611.58413
21,Harissa,3517,1106416.646481
22,ça zinzinule,4413,1091065.02996
23,ElectroFusion innovation Inc.,5776,1065977.481553
24,The_team,6990,1045794.77335
25,LeCercle,6512,1022421.24667
26,team11,3361,933593.946211
27,Le Renard,2900,880335.643615
28,Solary,7547,865865.083541
29,ANTIBE,5042,837488.120165
30,L'OBRG,7751,820955.972206
31,Nuclear > Solar,4795,819263.258317
32,BRJEUX,4853,757657.991959
33,Missile Sol-Air,6566,747721.725782
34,Les Clunsois,3436,713649.826267
35,151160,4540,645461.640216
36,Les Backstreet Boyz,5219,633795.079729
37,PoêleWater,3430,579104.610233
38,Solar Cover,3502,569792.410759
39,Les foufous2,4705,552430.312602
40,BR Électricité,3521,538389.949232
41,Solar1200,5059,512266.416562
42,Châlon’s Limited,2930,452300.932929
43,Les 4 fantastiques,5049,386547.301495
44,Saison raclette ouverte,2497,363920.240058
45,Cocorico,4337,325292.43191
46,Solar Team,2838,320545.036926
47,xX_K1ll3rC4rd1_Xx,3348,288131.307538
48,DinoCo,4445,287665.68164
49,Max Verstappen,3588,261245.752004
50,27kiπne,4233,209895.72491
51,Col partners,2606,206182.698886
52,Le dernier rang,5510,141858.59708
53,Emily Franquiel,3544,134064.931014
54,Ninte,4835,98977.065021
55,AL-Suppliers,4621,2904.292183
56,Equipe 7,4951,-347430.557229
57,HPC 220,3442,-420003.93893
58,Factorylearn,2866,-471544.823238
59,CACIB LargeCap Industry,7494,-644530.565966
60,Pucela,3152,-1061914.155176
61,GADZ CREDA,5583,-1069528.272257
62,A&C,4159,-1158523.005044
63,Erasmus,1523,-1408865.753385
64,Palanca,3386,-1550577.651043
65,décUV,3971,-1975601.006695
66,Nom d’équipe,3536,-2048603.822355
67,Equipe_42,7343,-2207795.813404
68,Vivrela,1933,-2437103.279774
69,J&TS,3568,-3995585.99437
70,TEAM257778126,3558,-5179310.955067
71,L'Horizon,3178,-6159100.759782
72,solo factory,3415,-7279406.294181
73,D’or et de platine,3724,-9328101.161505
74,Chad Industries,3724,-9472101.519298
75,équipe sans action,3724,-9472101.519298
76,Les foufous,3748,-9472101.527265
