,Team,Orders Out,Cash
0,groupe13,8094,5186097.958767
1,Les coquelicots,8327,4223421.794808
2,SalsaBaguette,6791,4211698.150998
3,CookieClickerPGM,6765,4204435.953074
4,HomeIsNotAWorkPlace,6521,3740893.786067
5,pacyma,7339,3624581.836964
6,Lux,8322,3568351.991998
7,Photovoltamites,5887,3369810.639591
8,GPTeam,5147,3057302.250595
9,Solar leaders,7896,2865052.439054
10,Serious team,7271,2766255.711098
11,Équipe__93183,6552,2688973.324234
12,La Qualiteam,7786,2542607.349205
13,Les campagnards,6533,2508094.517811
14,Solairestp,8415,2363048.352059
15,Panelli 2000,5641,2361241.091607
16,CapitaineAbandonné,4184,2087163.988838
17,Campagn'Arts Sibersssois,6856,1824059.648153
18,EHTP,3611,1766527.739181
19,LeCercle,7044,1765590.399967
20,Les fifrelins,5547,1648734.525745
21,Solary,8223,1586477.298078
22,PPM CORP. AND ASSOCIATES,4902,1514611.393387
23,ANTIBE,5366,1436347.298571
24,Harissa,3733,1387816.561119
25,ça zinzinule,4656,1377002.402592
26,Missile Sol-Air,7221,1283221.515037
27,Nuclear > Solar,5101,1259763.105726
28,ElectroFusion innovation Inc.,6240,1231966.879824
29,The_team,7508,1158919.465477
30,Le Renard,3002,1020498.110189
31,Le dernier rang,6138,1004770.841716
32,team11,3542,962343.860675
33,Les Clunsois,3652,892649.688442
34,PoêleWater,3610,859104.435063
35,Col partners,2758,784432.607063
36,BR Électricité,3725,783890.299265
37,151160,4812,713461.502677
38,Les foufous2,5131,679429.969036
39,Solar1200,5431,663906.933666
40,Châlon’s Limited,3102,662803.382391
41,Les 4 fantastiques,5571,659047.074421
42,Solar Cover,3706,653119.343964
43,Max Verstappen,3859,602647.575216
44,Solar Team,2974,578982.356043
45,Les Backstreet Boyz,5637,531815.705009
46,Saison raclette ouverte,2667,489920.080223
47,xX_K1ll3rC4rd1_Xx,3552,461131.217334
48,Ninte,5141,458476.952337
49,27kiπne,4489,456395.624605
50,DinoCo,4729,453827.064199
51,Equipe_42,7951,355202.956787
52,L'OBRG,8441,350143.234904
53,Emily Franquiel,3760,342264.790079
54,BRJEUX,5502,234407.754155
55,Equipe 7,5275,53569.307499
56,AL-Suppliers,5101,50904.098048
57,Cocorico,4598,24324.148055
58,Factorylearn,3001,-144419.914318
59,CACIB LargeCap Industry,8154,-209655.990104
60,HPC 220,3646,-310066.597058
61,GADZ CREDA,5991,-849736.76534
62,A&C,4431,-916499.746783
63,Pucela,3341,-939164.278022
64,Erasmus,1523,-1408866.028093
65,Nom d’équipe,3740,-1725604.110706
66,Palanca,3600,-1830265.325092
67,décUV,4175,-1883101.21238
68,Vivrela,1953,-2369603.528261
69,J&TS,3772,-4089055.101839
70,TEAM257778126,3762,-5532686.176343
71,L'Horizon,3251,-6421100.786525
72,solo factory,3567,-7119218.942587
73,D’or et de platine,3940,-9845601.24594
74,Chad Industries,3928,-9913101.651183
75,équipe sans action,3940,-9913101.655624
76,Les foufous,3952,-9913101.655624
