,Team,Orders Out,Cash
0,groupe13,6718,3714098.345039
1,Les coquelicots,6919,3406688.148655
2,HomeIsNotAWorkPlace,5441,3160394.38869
3,Photovoltamites,4941,2915311.098393
4,pacyma,5969,2873082.282927
5,SalsaBaguette,5415,2811558.447126
6,GPTeam,4418,2681145.24872
7,CookieClickerPGM,5655,2636686.451037
8,Lux,6658,2158002.527541
9,Équipe__93183,5262,1857973.708949
10,Panelli 2000,4731,1577241.524377
11,Missile Sol-Air,5655,1525109.486107
12,CapitaineAbandonné,3436,1487164.291137
13,Solar leaders,6324,1474553.072413
14,Serious team,5828,1448464.891777
15,EHTP,3105,1234027.989193
16,L'OBRG,6777,1110831.257448
17,Campagn'Arts Sibersssois,5294,1087810.373031
18,Solairestp,6654,1085499.450706
19,Les campagnards,5213,1021595.419637
20,Harissa,3205,993616.774781
21,La Qualiteam,6369,860545.518683
22,PPM CORP. AND ASSOCIATES,3984,859111.885069
23,ça zinzinule,4062,779377.727517
24,DinoCo,4049,719725.702875
25,Les Backstreet Boyz,4614,718045.399982
26,Les Clunsois,3112,715650.02578
27,BRJEUX,4038,664908.297564
28,Le Renard,2738,648248.195889
29,Solary,6583,627703.006678
30,team11,3073,583594.077017
31,Les 4 fantastiques,4452,567797.676544
32,ANTIBE,4574,555358.200543
33,AL-Suppliers,4094,528654.654092
34,Solar Cover,3178,473018.909887
35,Châlon’s Limited,2707,472548.529581
36,LeCercle,5712,365934.445024
37,The_team,6298,362107.586039
38,Les fifrelins,4631,354735.065644
39,ElectroFusion innovation Inc.,4929,330837.139894
40,Saison raclette ouverte,2263,318920.458377
41,Les foufous2,4181,317930.806422
42,151160,4108,310461.852485
43,PoêleWater,3170,296104.857957
44,Solar1200,4507,285388.971877
45,Nuclear > Solar,4333,280763.485724
46,Cocorico,3925,247653.45495
47,BR Électricité,3209,187909.978414
48,Le dernier rang,4736,136553.94081
49,Max Verstappen,3233,100061.458504
50,xX_K1ll3rC4rd1_Xx,3024,84131.449876
51,Solar Team,2630,71170.324403
52,Emily Franquiel,3232,43965.148487
53,Col partners,2406,33495.350213
54,CACIB LargeCap Industry,6541,-37154.944404
55,27kiπne,3843,-67604.123731
56,HPC 220,3130,-312378.669953
57,Ninte,4369,-540022.74501
58,Equipe 7,4483,-680430.34412
59,GADZ CREDA,4959,-1210887.310595
60,Factorylearn,2671,-1266169.435273
61,décUV,3761,-1363600.846379
62,Erasmus,1523,-1408865.356585
63,Palanca,3074,-1419202.425604
64,Pucela,2906,-1422913.949226
65,A&C,3727,-1488202.404956
66,Nom d’équipe,3224,-1996603.376069
67,Vivrela,1906,-2534602.883495
68,J&TS,3244,-2646429.219833
69,TEAM257778126,3246,-4648289.812102
70,L'Horizon,3001,-5690100.718506
71,Equipe_42,6407,-6146792.620957
72,solo factory,3325,-7242593.585695
73,D’or et de platine,3412,-8078601.041257
74,Chad Industries,3412,-8590101.311036
75,Les foufous,3424,-8590101.311036
76,équipe sans action,3412,-8590101.311036
