,Team,Orders Out,Cash
0,Photovoltamites,2813,"$1,402,999.65"
1,Lux,3700,"$1,274,966.63"
2,groupe13,3759,"$1,218,474.74"
3,SalsaBaguette,3027,"$1,088,425.62"
4,Les campagnards,2611,"$945,897.66"
5,Les coquelicots,3862,"$929,534.24"
6,CookieClickerPGM,3292,"$799,313.12"
7,HomeIsNotAWorkPlace,3105,"$715,372.95"
8,CACIB LargeCap Industry,3341,"$668,345.58"
9,La Qualiteam,3320,"$658,224.32"
10,Solary,3420,"$508,755.23"
11,Solar leaders,3308,"$459,559.27"
12,The_team,3646,"$443,611.75"
13,GPTeam,2709,"$426,671.56"
14,Campagn'Arts Sibersssois,2608,"$357,750.05"
15,Équipe__93183,2706,"$313,435.09"
16,ElectroFusion innovation Inc.,2614,"$253,200.78"
17,Panelli 2000,2722,"$242,055.38"
18,Missile Sol-Air,2963,"$234,810.76"
19,Equipe_42,3415,"$176,821.96"
20,LeCercle,2919,"$145,709.08"
21,Serious team,2871,"$133,600.21"
22,BRJEUX,1934,"$131,909.53"
23,Solairestp,3434,"$126,090.02"
24,Le dernier rang,2280,"$114,985.64"
25,Harissa,1934,"($10,541.47)"
26,Saison raclette ouverte,1286,"($13,578.42)"
27,Châlon’s Limited,1692,"($52,075.84)"
28,Les 4 fantastiques,2593,"($115,888.50)"
29,pacyma,3258,"($167,166.12)"
30,EHTP,1889,"($262,971.13)"
31,CapitaineAbandonné,1863,"($270,771.67)"
32,Max Verstappen,1936,"($280,882.76)"
33,Cocorico,2396,"($282,305.41)"
34,Le Renard,1902,"($287,188.50)"
35,DinoCo,2419,"($296,244.32)"
36,Col partners,1570,"($302,157.71)"
37,L'OBRG,3784,"($311,042.14)"
38,Solar1200,2745,"($326,604.83)"
39,Les Clunsois,1836,"($394,948.65)"
40,PPM CORP. AND ASSOCIATES,2244,"($423,948.68)"
41,Les Backstreet Boyz,2727,"($492,140.30)"
42,Les fifrelins,2714,"($503,075.81)"
43,team11,1844,"($555,155.28)"
44,ANTIBE,2732,"($571,754.78)"
45,Nuclear > Solar,2613,"($619,172.82)"
46,BR Électricité,1936,"($700,035.15)"
47,Emily Franquiel,1936,"($725,021.26)"
48,Solar Cover,1928,"($739,334.81)"
49,ça zinzinule,2654,"($818,371.31)"
50,Les foufous2,2455,"($897,004.17)"
51,Solar Team,1751,"($985,015.75)"
52,151160,2497,"($1,017,287.04)"
53,PoêleWater,2077,"($1,048,456.48)"
54,AL-Suppliers,2477,"($1,221,093.63)"
55,xX_K1ll3rC4rd1_Xx,1836,"($1,309,540.40)"
56,27kiπne,2345,"($1,321,790.83)"
57,Erasmus,1523,"($1,408,863.48)"
58,HPC 220,1866,"($1,460,939.90)"
59,Ninte,2529,"($1,710,888.56)"
60,Factorylearn,1769,"($1,735,980.58)"
61,Equipe 7,2648,"($1,891,819.76)"
62,Pucela,1846,"($2,026,100.63)"
63,Palanca,1806,"($2,089,726.28)"
64,A&C,2230,"($2,120,689.05)"
65,décUV,2377,"($2,293,037.25)"
66,Vivrela,1789,"($2,428,850.57)"
67,Nom d’équipe,1936,"($2,525,601.23)"
68,J&TS,1936,"($2,761,101.45)"
69,GADZ CREDA,2552,"($3,003,304.89)"
70,TEAM257778126,1936,"($3,725,025.13)"
71,Chad Industries,1924,"($4,180,100.34)"
72,équipe sans action,1936,"($4,180,100.35)"
73,Les foufous,1936,"($4,180,100.35)"
74,D’or et de platine,1936,"($4,180,100.35)"
75,L'Horizon,1936,"($4,433,090.32)"
76,solo factory,1924,"($4,623,592.53)"
